"DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"9307","1443477600","Against Malaria Foundation","EUR","2500","Date: invalid date: Sat Aug 22 00:00:00 GMT 1467"
"9308","1437692400","Against Malaria Foundation","GBP","62.5","Date: invalid date: Thu Mar 27 00:00:00 GMT 1449"
"9308","1445990400","Schistosomiasis Control Initiative","GBP","75","Date: invalid date: Thu Apr 04 00:00:00 GMT 1454"
"9308","1440630000","Fred Hollows Foundation","NZD","100","Date: invalid date: Sun Feb 28 00:00:00 GMT 1445"
"9308","1443308400","GiveDirectly","USD","75","Date: invalid date: Mon May 30 00:00:00 GMT 1468"
"9308","1449118800","Deworm the World Initiative","GBP","62.5","Date: invalid date: Sat Dec 04 00:00:00 GMT 1473"
"9325","1443697200","Deworm the World Initiative","NZD","250","Date: invalid date: Wed May 18 00:00:00 GMT 1468"
"9330","1443708000","Schistosomiasis Control Initiative","AUD","115","Date: invalid date: Sun Aug 26 00:00:00 GMT 1470"
"9330","1443708000","Against Malaria Foundation","AUD","115","Date: invalid date: Sun Aug 26 00:00:00 GMT 1470"
"9330","1443708000","Deworm the World Initiative","AUD","115","Date: invalid date: Sun Aug 26 00:00:00 GMT 1470"
"9330","1443708000","GiveDirectly","AUD","115","Date: invalid date: Sun Aug 26 00:00:00 GMT 1470"
"9332","1451862000","Against Malaria Foundation","GBP","62.5","Date: invalid date: Sun Jul 24 00:00:00 GMT 1463"
"9336","1443762000","Against Malaria Foundation","USD","37.5","Date: invalid date: Sat Sep 21 00:00:00 GMT 1454"
"9336","1443762000","Deworm the World Initiative","USD","37.5","Date: invalid date: Sat Sep 21 00:00:00 GMT 1454"
"9364","1439506800","Against Malaria Foundation","USD","20000","Date: invalid date: Sun Sep 13 00:00:00 GMT 1461"
"9365","1449360000","Against Malaria Foundation","GBP","513.99","Date: invalid date: Tue Nov 30 00:00:00 GMT 1451"
"9365","1449446400","Against Malaria Foundation","GBP","239","Date: invalid date: Wed Feb 07 00:00:00 GMT 1470"
"9372","1445382000","GiveWell","GBP","135.13","Date: invalid date: Mon Jul 23 00:00:00 GMT 1453"
"9372","1446076800","The Future of Humanity Institute","GBP","35","Date: invalid date: Sun Feb 10 00:00:00 GMT 1465"
"9372","1451865600","REG","GBP","235","Date: invalid date: Tue Jun 01 00:00:00 GMT 1473"
"9382","1444129200","Against Malaria Foundation","NZD","25","Date: invalid date: Wed Feb 07 00:00:00 GMT 1470"
"9382","1444129200","Schistosomiasis Control Initiative","NZD","25","Date: invalid date: Wed Feb 07 00:00:00 GMT 1470"
"9382","1444129200","Deworm the World Initiative","NZD","25","Date: invalid date: Wed Feb 07 00:00:00 GMT 1470"
"9382","1444129200","Project Healthy Children","NZD","25","Date: invalid date: Wed Feb 07 00:00:00 GMT 1470"
"9382","1445338800","Against Malaria Foundation","NZD","25","Date: invalid date: Fri Oct 04 00:00:00 GMT 1471"
"9382","1445338800","Schistosomiasis Control Initiative","NZD","25","Date: invalid date: Fri Oct 04 00:00:00 GMT 1471"
"9382","1445338800","Deworm the World Initiative","NZD","25","Date: invalid date: Fri Oct 04 00:00:00 GMT 1471"
"9382","1445338800","Project Healthy Children","NZD","25","Date: invalid date: Fri Oct 04 00:00:00 GMT 1471"
"9390","1420070400","Shakesville","USD","10","Date: invalid date: Mon Aug 04 00:00:00 GMT 1421"
"9390","1422748800","Shakesville","USD","10","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"9390","1422748800","NG hardship fund","GBP","5","Date: invalid date: Sun Mar 05 00:00:00 GMT 1452"
"9390","1424736000","go fund me","GBP","10","Date: invalid date: Sun Jun 05 00:00:00 GMT 1446"
"9390","1425081600","Cancer Research UK","GBP","100","Date: invalid date: Sat Dec 17 00:00:00 GMT 1429"
"9390","1425168000","Shakesville","USD","10","Date: invalid date: Sat Feb 24 00:00:00 GMT 1448"
"9390","1425945600","Dementia UK","GBP","12.5","Date: invalid date: Tue Jan 30 00:00:00 GMT 1448"
"9390","1425945600","British Heart Foundation","GBP","12.5","Date: invalid date: Tue Jan 30 00:00:00 GMT 1448"
"9390","1425945600","Go Fund Me","GBP","10","Date: invalid date: Tue Jan 30 00:00:00 GMT 1448"
"9390","1426723200","Parkinsons UK","GBP","12.5","Date: invalid date: Sat Sep 03 00:00:00 GMT 1440"
"9390","1427328000","Jerusalem Bird Observatory","GBP","20","Date: invalid date: Sat Jun 26 00:00:00 GMT 1451"
"9390","1429052400","Research Institute for the Care of Older People","GBP","12.5","Date: invalid date: Fri Nov 25 00:00:00 GMT 1435"
"9390","1427587200","Marathon","GBP","20","Date: invalid date: Thu Jun 17 00:00:00 GMT 1451"
"9390","1427842800","Shakesville","USD","10","Date: invalid date: Mon Jul 31 00:00:00 GMT 1441"
"9390","1429484400","Doctors Without Borders","GBP","191.25","Date: invalid date: Thu Dec 17 00:00:00 GMT 1444"
"9390","1430434800","Shakesville","USD","10","Date: invalid date: Sun Aug 21 00:00:00 GMT 1446"
"9390","1431471600","All out","GBP","10","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"9390","1431471600","Avaaz Nepal","GBP","60","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"9390","1431471600","Arts Emergency","GBP","50","Date: invalid date: Thu Mar 19 00:00:00 GMT 1439"
"9390","1431644400","TFBA","USD","400","Date: invalid date: Wed Apr 17 00:00:00 GMT 1448"
"9390","1432162800","Freedom from Torture","GBP","37.5","Date: invalid date: Tue Nov 29 00:00:00 GMT 1440"
"9390","1444690800","FGM film","USD","25","Date: invalid date: Tue Nov 09 00:00:00 GMT 1451"
"9390","1433113200","Shakesville","USD","10","Date: invalid date: Sun Aug 05 00:00:00 GMT 1442"
"9390","1435705200","Shakesville","USD","10","Date: invalid date: Thu Dec 26 00:00:00 GMT 1454"
"9390","1433804400","Cancer Research UK","GBP","37.5","Date: invalid date: Tue Aug 17 00:00:00 GMT 1451"
"9390","1438902000","Gorilla Organisation","GBP","15","Date: invalid date: Sat Nov 21 00:00:00 GMT 1450"
"9390","1436050800","Midwest books","USD","20","Date: invalid date: Wed Jul 09 00:00:00 GMT 1438"
"9390","1436050800","Rebuild the Churches","USD","25","Date: invalid date: Wed Jul 09 00:00:00 GMT 1438"
"9390","1436482800","B&H","USD","25","Date: invalid date: Mon Jul 31 00:00:00 GMT 1447"
"9390","1438383600","Anthony Nolan trust","GBP","25","Date: invalid date: Thu Dec 10 00:00:00 GMT 1450"
"9390","1438383600"," Inter-Cultural Youth Exchange (Icye-Uk) Ltd Inter-Cultural Youth Exchange","GBP","25","Date: invalid date: Thu Dec 10 00:00:00 GMT 1450"
"9390","1438988400","Wheels for Wellbeing","GBP","62.5","Date: invalid date: Mon Jan 30 00:00:00 GMT 1469"
"9390","1439766000","Wheels for Wellbeing","GBP","25","Date: invalid date: Thu Sep 03 00:00:00 GMT 1461"
"9390","1441839600","Cancer Research UK","GBP","37.5","Date: invalid date: Fri Feb 11 00:00:00 GMT 1474"
"9390","1442098800","Sarcoma UK","GBP","62.5","Date: invalid date: Sat Oct 04 00:00:00 GMT 1466"
"9390","1440025200","ALF","GBP","25","Date: invalid date: Sat Apr 27 00:00:00 GMT 1454"
"9390","1440457200","Pakistan bonded labourers","USD","50","Date: invalid date: Wed May 18 00:00:00 GMT 1463"
"9390","1440716400","Karol Garcia","GBP","50","Date: invalid date: Tue May 10 00:00:00 GMT 1463"
"9390","1441062000","Little Bear (cancer appeal)","USD","50","Date: invalid date: Mon Nov 21 00:00:00 GMT 1446"
"9390","1441234800","Migrant Offshore Aid Station Foundation","GBP","50","Date: invalid date: Mon Dec 22 00:00:00 GMT 1455"
"9390","1441234800","Save the Children","GBP","12.5","Date: invalid date: Mon Dec 22 00:00:00 GMT 1455"
"9390","1441234800","Help Calais","GBP","50","Date: invalid date: Mon Dec 22 00:00:00 GMT 1455"
"9390","1444950000","Peta","USD","10","Date: invalid date: Sun Oct 31 00:00:00 GMT 1451"
"9390","1446336000","Barnardos","GBP","62.5","Date: invalid date: Sun Feb 03 00:00:00 GMT 1465"
"9390","1446422400","Shelter","GBP","62.5","Date: invalid date: Fri Dec 26 00:00:00 GMT 1455"
"9390","1446422400","Wrap up London","GBP","50","Date: invalid date: Fri Dec 26 00:00:00 GMT 1455"
"9390","1447804800","Women for Refugee Women","GBP","15","Date: invalid date: Sun Sep 21 00:00:00 GMT 1466"
"9390","1448928000","Syrian refugee org","GBP","83.75","Date: invalid date: Wed Jun 25 00:00:00 GMT 1477"
"9390","1448928000","Cambodian children","GBP","51.25","Date: invalid date: Wed Jun 25 00:00:00 GMT 1477"
"9390","1449532800","Glendale toy drive","USD","50","Date: invalid date: Mon Dec 29 00:00:00 GMT 1460"
"9390","1449878400","Camden Irish Centre","GBP","37.5","Date: invalid date: Sun Feb 28 00:00:00 GMT 1479"
"9390","1450051200","St Christopher's Hospice","GBP","6.25","Date: invalid date: Sun Aug 12 00:00:00 GMT 1453"
"9390","1450051200","Citymeals","USD","50","Date: invalid date: Sun Aug 12 00:00:00 GMT 1453"
"9390","1450310400","Medical Foundation","GBP","37.5","Date: invalid date: Sat Aug 04 00:00:00 GMT 1453"
"9390","1450310400","Practical Action","GBP","95.65","Date: invalid date: Sat Aug 04 00:00:00 GMT 1453"
"9394","1420092000","United Way","USD","60","Date: invalid date: Thu Feb 21 00:00:00 GMT 1426"
"9394","1420092000","Salvation Army","USD","30","Date: invalid date: Thu Feb 21 00:00:00 GMT 1426"
"9394","1420092000","Success by Six","USD","30","Date: invalid date: Thu Feb 21 00:00:00 GMT 1426"
"9394","1425794400","American Brain Tumor Association","USD","50","Date: invalid date: Wed Jul 17 00:00:00 GMT 1443"
"9394","1425794400","Donors Choose","USD","40.36","Date: invalid date: Wed Jul 17 00:00:00 GMT 1443"
"9394","1425794400","March of Dimes","USD","25","Date: invalid date: Wed Jul 17 00:00:00 GMT 1443"
"9394","1432962000","Donors Choose","USD","40","Date: invalid date: Sat May 22 00:00:00 GMT 1445"
"9394","1438059600","Donors Choose","USD","25","Date: invalid date: Sat Aug 11 00:00:00 GMT 1464"
"9394","1438405200","Peoria Public Radio","USD","60","Date: invalid date: Thu Jun 26 00:00:00 GMT 1455"
"9394","1388556000","United Way","USD","120","Date: invalid date: Mon Dec 03 00:00:00 GMT 1408"
"9394","1392876000","Donors Choose","USD","25","Date: invalid date: Sat Aug 03 00:00:00 GMT 1415"
"9394","1394427600","Ahimsa House - Atlanta","USD","25","Date: invalid date: Tue Mar 22 00:00:00 GMT 1418"
"9394","1395982800","American Cancer Society","USD","50","Date: invalid date: Wed Oct 01 00:00:00 GMT 1410"
"9394","1402549200","Donors Choose","USD","20","Date: invalid date: Wed Aug 08 00:00:00 GMT 1431"
"9394","1409893200","March of Dimes","USD","25","Date: invalid date: Fri Feb 02 00:00:00 GMT 1425"
"9394","1410757200","Morton Community Foundation","USD","25","Date: invalid date: Wed Nov 16 00:00:00 GMT 1435"
"9394","1412744400","Make a Wish","USD","25","Date: invalid date: Fri Feb 17 00:00:00 GMT 1430"
"9394","1415599200","American Cancer Society","USD","25","Date: invalid date: Thu Jan 07 00:00:00 GMT 1445"
"9394","1418277600","Peoria Public Radio","USD","60","Date: invalid date: Tue Dec 20 00:00:00 GMT 1440"
"9394","1418191200","Donors Choose","USD","25","Date: invalid date: Mon Oct 12 00:00:00 GMT 1422"
"9394","1420005600","Petsmart Charities","USD","16","Date: invalid date: Thu Mar 31 00:00:00 GMT 1435"
"9394","1441688400","Michael J. Fox Foundation","USD","75","Date: invalid date: Sun Jul 30 00:00:00 GMT 1469"
"9394","1447912800","Paws - Peoria","USD","50","Date: invalid date: Sun Feb 28 00:00:00 GMT 1462"
"9394","1449036000","Wikimedia","USD","10","Date: invalid date: Sat Aug 03 00:00:00 GMT 1465"
"9394","1441688400","Michael J. Fox Foundation ","USD","75","Date: invalid date: Sun Jul 30 00:00:00 GMT 1469"
"9395","1445554800","Against Malaria Foundation","EUR","30","Date: invalid date: Sat Aug 21 00:00:00 GMT 1462"
"9395","1449100800","Against Malaria Foundation","EUR","80","Date: invalid date: Thu Dec 09 00:00:00 GMT 1451"
"9395","1449705600","Schistosomiasis Control Initiative","EUR","55.63","Date: invalid date: Mon Jan 29 00:00:00 GMT 1470"
"9395","1451952000","Against Malaria Foundation","EUR","50","Date: invalid date: Sun Apr 22 00:00:00 GMT 1464"
"9748","1447909200","Intentional Insights","USD","7200","Date: invalid date: Sun Aug 08 00:00:00 GMT 1479"
"9768","1450684800","Bernie Sanders campaign","USD","27.5","Date: invalid date: Tue Sep 20 00:00:00 GMT 1468"
"9777","1447977600","Against Malaria Foundation","GBP","202.5","Date: invalid date: Sun Oct 22 00:00:00 GMT 1475"
"9777","1448323200","Giving What We Can Trust","GBP","160","Date: invalid date: Sat May 05 00:00:00 GMT 1459"
"9777","1437951600","Giving What We Can","GBP","50","Date: invalid date: Wed Mar 19 00:00:00 GMT 1449"
"9780","1451451600","Against Malaria Foundation","USD","25","Date: invalid date: Wed Jan 17 00:00:00 GMT 1459"
"9789","1446710400","Global Giving","USD","100","Date: invalid date: Mon Dec 04 00:00:00 GMT 1452"
"9789","1446796800","Global giving","USD","100","Date: invalid date: Mon Feb 11 00:00:00 GMT 1471"
"9789","1446883200","KIVA","USD","100","Date: invalid date: Sun Jan 03 00:00:00 GMT 1462"
"9789","1446969600","Global giving","USD","100","Date: invalid date: Mon Mar 13 00:00:00 GMT 1480"
"9789","1439017200"," Global giving","USD","690","Date: invalid date: Sun Sep 17 00:00:00 GMT 1458"
"9789","1439103600","Global giving","USD","100","Date: invalid date: Fri Aug 08 00:00:00 GMT 1449"
"9789","1438844400","The miracle foundation","USD","505","Date: invalid date: Fri Dec 17 00:00:00 GMT 1456"
"9789","1438844400","Global giving","USD","575","Date: invalid date: Fri Dec 17 00:00:00 GMT 1456"
"9789","1436598000","Global Orphan project","USD","1000","Date: invalid date: Sun Sep 26 00:00:00 GMT 1462"
"9789","1436425200","All God's Children","USD","1000","Date: invalid date: Sat Aug 25 00:00:00 GMT 1453"
"9789","1436425200","Mission Waco","USD","500","Date: invalid date: Sat Aug 25 00:00:00 GMT 1453"
"9789","1435820400","'The Miracle Foundation'","USD","1212","Date: invalid date: Sun Nov 04 00:00:00 GMT 1442"
"9789","1423900800","Global giving","USD","57.5","Date: invalid date: Fri Aug 08 00:00:00 GMT 1432"
"9789","1425884400","Global giving","USD","220.8","Date: invalid date: Fri Apr 17 00:00:00 GMT 1444"
"9789","1426057200","Feed my starving children","USD","220","Date: invalid date: Sat Jan 15 00:00:00 GMT 1446"
"9789","1426662000","Global giving","USD","189.75","Date: invalid date: Tue Nov 20 00:00:00 GMT 1436"
"9789","1427094000","Global giving","USD","230","Date: invalid date: Wed Aug 13 00:00:00 GMT 1438"
"9789","1427266800","Global giving","USD","200","Date: invalid date: Thu Sep 14 00:00:00 GMT 1447"
"9789","1427612400","Water for people-100/feed my starving children-220/the miracle foundation-100","USD","420","Date: invalid date: Sun Jul 27 00:00:00 GMT 1438"
"9789","1427698800","Global giving","USD","379","Date: invalid date: Mon Oct 04 00:00:00 GMT 1456"
"9789","1427785200","Mission WACO-100/Global giving-115-'provide housing for 100 ebola effected orphans","USD","215","Date: invalid date: Sat Aug 26 00:00:00 GMT 1447"
"9789","1427871600","housing hope","USD","100","Date: invalid date: Thu Jul 17 00:00:00 GMT 1438"
"9789","1427958000","Feed my starving children","USD","220","Date: invalid date: Sat Sep 25 00:00:00 GMT 1456"
"9789","1428735600","Half the sky foundation-100/Love without boundaries-100/ECHO-180/Mission WACO-100/Global giving-85.10-Fuel education for kenyan children","USD","560.1","Date: invalid date: Thu May 01 00:00:00 GMT 1449"
"9789","1428822000","Global giving","USD","460","Date: invalid date: Tue Mar 22 00:00:00 GMT 1440"
"9789","1429858800","Feed my starving children","USD","1485","Date: invalid date: Sun Feb 03 00:00:00 GMT 1460"
"9789","1430463600","Matthew 25 ministries-250/The Miracle Foundation-250","USD","500","Date: invalid date: Fri Aug 09 00:00:00 GMT 1443"
"9789","1431154800","International Justice Mission-250.00/ECHO-500/Feed my starving children-220","USD","970","Date: invalid date: Wed Apr 21 00:00:00 GMT 1445"
"9789","1447056000","Half the sky foundation","USD","100","Date: invalid date: Mon Oct 03 00:00:00 GMT 1463"
"9789","1447142400","Charity:water","USD","100","Date: invalid date: Tue Aug 27 00:00:00 GMT 1454"
"9789","1447920000","Zidisha","USD","142","Date: invalid date: Wed Jul 31 00:00:00 GMT 1454"
"9789","1448265600","IDRF","USD","257.5","Date: invalid date: Sat Jun 01 00:00:00 GMT 1465"
"9841","1445065200","Project Healthy Children","USD","10","Date: invalid date: Sun Aug 26 00:00:00 GMT 1459"
"9845","1445086800","Oxfam","AUD","5.46","Date: invalid date: Tue Mar 13 00:00:00 GMT 1464"
"9870","1445745600","Against Malaria Foundation","USD","210","Date: invalid date: Sun Jun 01 00:00:00 GMT 1466"
"9870","1446526800","Against Malaria Foundation","USD","240","Date: invalid date: Fri Nov 11 00:00:00 GMT 1468"
"9870","1449205200","Against Malaria Foundation","USD","550","Date: invalid date: Thu Oct 25 00:00:00 GMT 1464"
"9870","1450933200","Against Malaria Foundation","USD","355","Date: invalid date: Thu Jun 05 00:00:00 GMT 1466"
"9870","1452142800","Against Malaria Foundation","USD","420","Date: invalid date: Wed Oct 01 00:00:00 GMT 1460"
"9879","1443157200","GiveDirectly","USD","150","Date: invalid date: Wed Nov 16 00:00:00 GMT 1463"
"9879","1443157200","Against Malaria Foundation","USD","30","Date: invalid date: Wed Nov 16 00:00:00 GMT 1463"
"9879","1443157200","Schistosomiasis Control Initiative","USD","69","Date: invalid date: Wed Nov 16 00:00:00 GMT 1463"
"9887","1445520600","Schistosomiasis Control Initiative","AUD","700","Date: invalid date: Sat Nov 21 00:00:00 GMT 1450"
"9890","1448150400","Against Malaria Foundation","GBP","62.5","Date: invalid date: Sat Apr 04 00:00:00 GMT 1450"
"9890","1448150400","Schistosomiasis Control Initiative","GBP","62.5","Date: invalid date: Sat Apr 04 00:00:00 GMT 1450"
"9890","1448150400","Deworm the World Initiative","GBP","62.5","Date: invalid date: Sat Apr 04 00:00:00 GMT 1450"
"9890","1448150400","Project Healthy Children","GBP","62.5","Date: invalid date: Sat Apr 04 00:00:00 GMT 1450"
"9898","1445641200","Schistosomiasis Control Initiative","GBP","93.75","Date: invalid date: Fri Jul 13 00:00:00 GMT 1453"
"9898","1445641200","Deworm the World Initiative","GBP","93.75","Date: invalid date: Fri Jul 13 00:00:00 GMT 1453"
"9905","1445724000","Doctors Without Borders","EUR","250","Date: invalid date: Thu Nov 12 00:00:00 GMT 1461"
"9908","1445745600","GiveDirectly","USD","1332","Date: invalid date: Sun Jun 01 00:00:00 GMT 1466"
"9947","1450652400","Schistosomiasis Control Initiative","EUR","4000","Date: invalid date: Tue Nov 24 00:00:00 GMT 1461"
"9947","1450652400","UNHCR","EUR","5700","Date: invalid date: Tue Nov 24 00:00:00 GMT 1461"
"9955","1446854400","Against Malaria Foundation","GBP","18.75","Date: invalid date: Thu Jan 17 00:00:00 GMT 1465"
"9955","1449187200","Giving What We Can Trust","GBP","62.5","Date: invalid date: Thu Feb 15 00:00:00 GMT 1470"
"9955","1447113600","Against Malaria Foundation","GBP","15","Date: invalid date: Thu Sep 08 00:00:00 GMT 1457"
"9955","1450742400","Cool Earth","GBP","5","Date: invalid date: Fri Aug 27 00:00:00 GMT 1462"
"9955","1451001600","Giving What We Can Trust","GBP","31.25","Date: invalid date: Fri Apr 18 00:00:00 GMT 1455"
"9955","1451001600","Cool Earth","GBP","31.25","Date: invalid date: Fri Apr 18 00:00:00 GMT 1455"
"9956","1439161200","Schistosomiasis Control Initiative","GBP","18","Date: invalid date: Sun Jul 14 00:00:00 GMT 1443"
"9956","1440370800","Oxfam","GBP","25","Date: invalid date: Wed Mar 10 00:00:00 GMT 1445"
"9956","1449792000","Against Malaria Foundation","GBP","100","Date: invalid date: Sat Dec 20 00:00:00 GMT 1460"
"9957","1441602000","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Sun May 23 00:00:00 GMT 1451"
"9957","1446267600","KIPP","USD","100","Date: invalid date: Mon Nov 21 00:00:00 GMT 1468"
"9957","1442293200","Migrant relief","USD","100","Date: invalid date: Fri Feb 02 00:00:00 GMT 1453"
"9957","1446267600","Project Healthy Children","USD","100","Date: invalid date: Mon Nov 21 00:00:00 GMT 1468"
"9957","1446267600","Against Malaria Foundation","USD","100","Date: invalid date: Mon Nov 21 00:00:00 GMT 1468"
"9957","1446530400","Against Malaria Foundation","USD","100","Date: invalid date: Fri Jun 04 00:00:00 GMT 1451"
"9957","1444971600","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Tue May 18 00:00:00 GMT 1456"
"9957","1449036000","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Sat Aug 03 00:00:00 GMT 1465"
"9957","1450677600","GiveDirectly","USD","1100","Date: invalid date: Sat Apr 20 00:00:00 GMT 1476"
"9959","1445990400","Against Malaria Foundation","GBP","1612.5","Date: invalid date: Thu Apr 04 00:00:00 GMT 1454"
"9971","1446768000","Oxfam","GBP","163.9","Date: invalid date: Thu Feb 24 00:00:00 GMT 1474"
"9971","1446076800","Schistosomiasis Control Initiative","GBP","25","Date: invalid date: Sun Feb 10 00:00:00 GMT 1465"
"9971","1386547200","Possible Health","GBP","9.81","Date: invalid date: Sat Feb 15 00:00:00 GMT 1410"
"9971","1386547200","Schistosomiasis Control Initiative","GBP","12.5","Date: invalid date: Sat Feb 15 00:00:00 GMT 1410"
"9971","1386547200","Against Malaria Foundation","GBP","12.5","Date: invalid date: Sat Feb 15 00:00:00 GMT 1410"
"9971","1386633600","The Fistula Foundation","GBP","9.82","Date: invalid date: Thu Jan 06 00:00:00 GMT 1401"
"9971","1386633600","Innovations for Poverty Action","GBP","9.82","Date: invalid date: Thu Jan 06 00:00:00 GMT 1401"
"9971","1386633600","PSI","GBP","9.82","Date: invalid date: Thu Jan 06 00:00:00 GMT 1401"
"9971","1386633600","GiveDirectly","GBP","9.82","Date: invalid date: Thu Jan 06 00:00:00 GMT 1401"
"9971","1386633600","Project Healthy Children","GBP","10.11","Date: invalid date: Thu Jan 06 00:00:00 GMT 1401"
"9971","1388707200","Oxfam","GBP","31.25","Date: invalid date: Sat Jun 17 00:00:00 GMT 1413"
"9971","1389052800","Against Malaria Foundation","GBP","12.5","Date: invalid date: Fri Dec 29 00:00:00 GMT 1396"
"9971","1389052800","Project Healthy Children","GBP","10.06","Date: invalid date: Fri Dec 29 00:00:00 GMT 1396"
"9971","1418083200","GiveDirectly","GBP","128.07","Date: invalid date: Mon May 05 00:00:00 GMT 1427"
"9971","1417392000","BHA","GBP","33.75","Date: invalid date: Tue Aug 21 00:00:00 GMT 1425"
"9971","1438210800","PTF","GBP","6.25","Date: invalid date: Wed Nov 08 00:00:00 GMT 1441"
"9971","1440889200","Dignity in Dying","GBP","12.5","Date: invalid date: Sun Jun 07 00:00:00 GMT 1472"
"9971","1440975600","PTF","GBP","6.25","Date: invalid date: Sun May 01 00:00:00 GMT 1463"
"9971","1443567600","PTF","GBP","6.25","Date: invalid date: Sat May 21 00:00:00 GMT 1468"
"9971","1446076800","PTF","GBP","6.25","Date: invalid date: Sun Feb 10 00:00:00 GMT 1465"
"9971","1443999600","ASN","GBP","6.25","Date: invalid date: Wed Jun 11 00:00:00 GMT 1477"
"10010","1446613200","Against Malaria Foundation","USD","29.17","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"10010","1446613200","Schistosomiasis Control Initiative","USD","29.17","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"10010","1446613200","Deworm the World Initiative","USD","29.17","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"10010","1446613200","Project Healthy Children","USD","29.17","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"10013","1446681600","Against Malaria Foundation","GBP","317.5","Date: invalid date: Wed Dec 17 00:00:00 GMT 1455"
"10013","1446681600","Schistosomiasis Control Initiative","GBP","317.5","Date: invalid date: Wed Dec 17 00:00:00 GMT 1455"
"10013","1449187200","Against Malaria Foundation","GBP","59","Date: invalid date: Thu Feb 15 00:00:00 GMT 1470"
"10013","1449187200","Schistosomiasis Control Initiative","GBP","59","Date: invalid date: Thu Feb 15 00:00:00 GMT 1470"
"10013","1451779200","Against Malaria Foundation","GBP","59","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"10013","1451779200","Schistosomiasis Control Initiative","GBP","59","Date: invalid date: Mon Jul 08 00:00:00 GMT 1482"
"10016","1446872400","Children's Miracle Network Hospitals","USD","1234.56","Date: invalid date: Tue Sep 25 00:00:00 GMT 1459"
"10016","1448946000","Against Malaria Foundation","USD","1000","Date: invalid date: Wed Mar 04 00:00:00 GMT 1472"
"10016","1449032400","GiveDirectly","USD","1000","Date: invalid date: Thu Sep 25 00:00:00 GMT 1455"
"10016","1450674000","Against Malaria Foundation","USD","913.27","Date: invalid date: Thu Jun 12 00:00:00 GMT 1466"
"10025","1446940800","Against Malaria Foundation","GBP","20","Date: invalid date: Tue Dec 09 00:00:00 GMT 1455"
"10025","1452211200","Against Malaria Foundation","GBP","6.25","Date: invalid date: Mon Dec 13 00:00:00 GMT 1456"
"10025","1452211200","Schistosomiasis Control Initiative","GBP","6.25","Date: invalid date: Mon Dec 13 00:00:00 GMT 1456"
"10025","1452211200","Deworm the World Initiative","GBP","6.25","Date: invalid date: Mon Dec 13 00:00:00 GMT 1456"
"10025","1452211200","Project Healthy Children","GBP","6.25","Date: invalid date: Mon Dec 13 00:00:00 GMT 1456"
"10031","1451865600","Against Malaria Foundation","GBP","270","Date: invalid date: Tue Jun 01 00:00:00 GMT 1473"
"10041","1447027200","Against Malaria Foundation","GBP","4","Date: invalid date: Sat Oct 18 00:00:00 GMT 1466"
"10046","1450915200","GiveDirectly","GBP","45","Date: invalid date: Wed Sep 25 00:00:00 GMT 1471"
"10055","1447142400","GiveWell","USD","50","Date: invalid date: Tue Aug 27 00:00:00 GMT 1454"
"10055","1444719600","GiveWell","USD","50","Date: invalid date: Mon Feb 12 00:00:00 GMT 1476"
"10055","1443942000","Doctors Without Borders","USD","20","Date: invalid date: Mon Mar 22 00:00:00 GMT 1456"
"10055","1432278000","GiveWell","USD","50","Date: invalid date: Sat Jan 24 00:00:00 GMT 1456"
"10055","1444201200","UNHCR","USD","70","Date: invalid date: Tue Nov 12 00:00:00 GMT 1448"
"10055","1435647600","One Tree","USD","25","Date: invalid date: Tue Jan 20 00:00:00 GMT 1461"
"10058","1448406000","Project Healthy Children","SEK","1800","Date: invalid date: Thu Sep 03 00:00:00 GMT 1467"
"10058","1447714800","UNICEF","SEK","450","Date: invalid date: Sun Dec 22 00:00:00 GMT 1465"
"10058","1430172000","UNICEF","SEK","600","Date: invalid date: Sat Oct 20 00:00:00 GMT 1436"
"10062","1447196400","GiveWell","USD","300","Date: invalid date: Tue Jan 07 00:00:00 GMT 1466"
"10062","1448751600","GiveWell","USD","375","Date: invalid date: Mon Jul 17 00:00:00 GMT 1458"
"10062","1452466800","Against Malaria Foundation","EUR","354","Date: invalid date: Fri May 13 00:00:00 GMT 1474"
"10063","1447308000","Against Malaria Foundation","USD","1.25","Date: invalid date: Fri Apr 26 00:00:00 GMT 1471"
"10063","1447308000","Schistosomiasis Control Initiative","USD","1.25","Date: invalid date: Fri Apr 26 00:00:00 GMT 1471"
"10063","1447308000","Deworm the World Initiative","USD","1.25","Date: invalid date: Fri Apr 26 00:00:00 GMT 1471"
"10063","1447308000","Project Healthy Children","USD","1.25","Date: invalid date: Fri Apr 26 00:00:00 GMT 1471"
