"ID","INCOME_CONTACT_ID","INCOME_START_DATE","INCOME_END_DATE","INCOME_CURRENCY","INCOME_AMOUNT","INCOME_PLEDGE_PERCENTAGE","STATUS"
"a004E000007xR3UQAU","1451","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xR3VQAU","1451","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","31000","10","Item Created"
"a004E000007xR3WQAU","1453","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","36000","10","Item Created"
"a004E000007xR3XQAU","1453","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","36000","10","Item Created"
"a004E000007xR3YQAU","1457","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","23015.68","20","Item Created"
"a004E000007xR3ZQAU","1465","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","4500","10","Item Created"
"a004E000007xR3aQAE","1469","2013-03-31T23:00:00.000Z","2014-03-30T23:00:00.000Z","GBP","3000","10","Item Created"
"a004E000007xR3bQAE","1469","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","13346","10","Item Created"
"a004E000007xR3cQAE","1469","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","15000","10","Item Created"
"a004E000007xR3dQAE","1471","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","3640","10","Item Created"
"a004E000007xR3eQAE","1483","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","14850","10","Item Created"
"a004E000007xR3fQAE","1483","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","26600","10","Item Created"
"a004E000007xR3gQAE","1483","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","27000","10","Item Created"
"a004E000007xR3hQAE","1489","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","9000","10","Item Created"
"a004E000007xR3iQAE","1489","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","2000","10","Item Created"
"a004E000007xR3jQAE","1501","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","9000","10","Item Created"
"a004E000007xR3kQAE","1508","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","17040","10","Item Created"
"a004E000007xR3lQAE","1508","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","4000","10","Item Created"
"a004E000007xR3mQAE","1516","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","7124","10","Item Created"
"a004E000007xR3nQAE","1516","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","7124","10","Item Created"
"a004E000007xR3oQAE","1516","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","7400","10","Item Created"
"a004E000007xR3pQAE","1517","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","12480","10","Item Created"
"a004E000007xR3qQAE","1517","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","28000","10","Item Created"
"a004E000007xR3rQAE","1517","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","30200","10","Item Created"
"a004E000007xR3sQAE","1517","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","32244","10","Item Created"
"a004E000007xR3tQAE","1517","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","43433","10","Item Created"
"a004E000007xR3uQAE","1517","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","4000","10","Item Created"
"a004E000007xR3vQAE","1518","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","500","10","Item Created"
"a004E000007xR3wQAE","1518","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","500","10","Item Created"
"a004E000007xR3xQAE","1518","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","500","10","Item Created"
"a004E000007xR3yQAE","1520","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","8522","10","Item Created"
"a004E000007xR3zQAE","1534","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","64896","10","Item Created"
"a004E000007xR40QAE","1534","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","70170","10","Item Created"
"a004E000007xR41QAE","1534","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","62480","10","Item Created"
"a004E000007xR42QAE","1547","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","76000","10","Item Created"
"a004E000007xR43QAE","1560","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","300","10","Item Created"
"a004E000007xR44QAE","1560","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","8000","10","Item Created"
"a004E000007xR45QAE","1561","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","20000","10","Item Created"
"a004E000007xR46QAE","1561","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","15000","10","Item Created"
"a004E000007xR47QAE","1561","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","15000","10","Item Created"
"a004E000007xR48QAE","1569","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","19116.84","10","Item Created"
"a004E000007xR49QAE","1569","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","9584.76","10","Item Created"
"a004E000007xR4AQAU","1578","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","33000","10","Item Created"
"a004E000007xR4BQAU","1578","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","42000","10","Item Created"
"a004E000007xR4CQAU","1583","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","9333.33","10","Item Created"
"a004E000007xR4DQAU","1583","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","28000","10","Item Created"
"a004E000007xR4EQAU","1587","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","4799.37","10","Item Created"
"a004E000007xR4FQAU","1587","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3176.05","10","Item Created"
"a004E000007xR4GQAU","1587","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","23414.52","10","Item Created"
"a004E000007xR4HQAU","1593","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","3000","10","Item Created"
"a004E000007xR4IQAU","1593","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","800","10","Item Created"
"a004E000007xR4JQAU","1597","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","5000","10","Item Created"
"a004E000007xR4KQAU","1597","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","6000","10","Item Created"
"a004E000007xR4LQAU","57","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","2300","10","Item Created"
"a004E000007xR4MQAU","57","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","5900","10","Item Created"
"a004E000007xR4NQAU","57","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","76300","10","Item Created"
"a004E000007xR4OQAU","57","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","41399.09","10","Item Created"
"a004E000007xR4PQAU","57","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","92627","10","Item Created"
"a004E000007xR4QQAU","101","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","2659.33","20","Item Created"
"a004E000007xR4RQAU","101","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1440","20","Item Created"
"a004E000007xR4SQAU","101","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10531.81","20","Item Created"
"a004E000007xR4TQAU","101","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","33100","20","Item Created"
"a004E000007xR4UQAU","1612","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","18917","10","Item Created"
"a004E000007xR4VQAU","1612","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","20440","10","Item Created"
"a004E000007xR4WQAU","1612","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","20707","10","Item Created"
"a004E000007xR4XQAU","103","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","13726","10","Item Created"
"a004E000007xR4YQAU","103","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","3431.5","10","Item Created"
"a004E000007xR4ZQAU","103","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","GBP","28695","10","Item Created"
"a004E000007xR4aQAE","1627","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","30872","25","Item Created"
"a004E000007xR4bQAE","1627","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","43055.03","25","Item Created"
"a004E000007xR4cQAE","1627","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","34452.61","25","Item Created"
"a004E000007xR4dQAE","1627","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","6358.61","25","Item Created"
"a004E000007xR4eQAE","1629","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","EUR","5000","10","Item Created"
"a004E000007xR4fQAE","1629","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","EUR","4600","10","Item Created"
"a004E000007xR4gQAE","1629","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","EUR","7500","10","Item Created"
"a004E000007xR4hQAE","1629","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","4100","10","Item Created"
"a004E000007xR4iQAE","1629","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","SEK","62112","10","Item Created"
"a004E000007xR4jQAE","171","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","200","10","Item Created"
"a004E000007xR4kQAE","1641","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","8065","10","Item Created"
"a004E000007xR4lQAE","1641","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","8065","10","Item Created"
"a004E000007xR4mQAE","1660","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6000","10","Item Created"
"a004E000007xR4nQAE","1660","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","30000","10","Item Created"
"a004E000007xR4oQAE","1683","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","15000","7","Item Created"
"a004E000007xR4pQAE","1683","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","18500","7","Item Created"
"a004E000007xR4qQAE","1683","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","30000","7","Item Created"
"a004E000007xR4rQAE","1683","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","34069.33","7","Item Created"
"a004E000007xR4sQAE","1683","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","47000","7","Item Created"
"a004E000007xR4tQAE","3428","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","17500","10","Item Created"
"a004E000007xR4uQAE","3428","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","23000","10","Item Created"
"a004E000007xR4vQAE","3428","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xR4wQAE","3449","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xR4xQAE","3449","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","18000","10","Item Created"
"a004E000007xR4yQAE","5069","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","USD","6400","10","Item Created"
"a004E000007xR4zQAE","5069","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","USD","15500","10","Item Created"
"a004E000007xR50QAE","5107","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","21220","10","Item Created"
"a004E000007xR51QAE","5107","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","18165.7","10","Item Created"
"a004E000007xR52QAE","5107","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","14202.5","10","Item Created"
"a004E000007xR53QAE","5140","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xR54QAE","5172","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","12586","10","Item Created"
"a004E000007xR55QAE","5172","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","18667","10","Item Created"
"a004E000007xR56QAE","5172","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","34268.02","10","Item Created"
"a004E000007xR57QAE","5172","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","35142","10","Item Created"
"a004E000007xR58QAE","5188","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","21297","10","Item Created"
"a004E000007xR59QAE","5188","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","18095","10","Item Created"
"a004E000007xR5AQAU","5188","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","41700","10","Item Created"
"a004E000007xR5BQAU","5191","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","175000","1.5","Item Created"
"a004E000007xR5CQAU","5192","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","86109","10","Item Created"
"a004E000007xR5DQAU","5192","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","95000","10","Item Created"
"a004E000007xR86QAE","5186","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","GBP","48359.35","10","Item Created"
"a004E000007xR87QAE","5215","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","25000","25","Item Created"
"a004E000007xR88QAE","5215","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30000","25","Item Created"
"a004E000007xR89QAE","5215","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","40000","25","Item Created"
"a004E000007xR8AQAU","5228","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1000","10","Item Created"
"a004E000007xR8BQAU","5228","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1100","10","Item Created"
"a004E000007xR8CQAU","5228","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1600","10","Item Created"
"a004E000007xR8DQAU","5251","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","30000","1.1","Item Created"
"a004E000007xR8EQAU","5251","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","35000","1.1","Item Created"
"a004E000007xR8FQAU","5252","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","35000","50","Item Created"
"a004E000007xR8GQAU","5252","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","80000","50","Item Created"
"a004E000007xR8HQAU","5252","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","110000","50","Item Created"
"a004E000007xR8IQAU","5259","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xR8JQAU","5259","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","37000","10","Item Created"
"a004E000007xR8KQAU","5272","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","95000","50","Item Created"
"a004E000007xR8LQAU","5284","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","16250","10","Item Created"
"a004E000007xR8MQAU","5284","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","21500","10","Item Created"
"a004E000007xR8NQAU","5884","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","NOK","41000","10","Item Created"
"a004E000007xR8OQAU","5890","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","22000","2.5","Item Created"
"a004E000007xR8PQAU","5905","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","26000","10","Item Created"
"a004E000007xR8QQAU","5914","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","36000","10","Item Created"
"a004E000007xR8RQAU","5914","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","36000","10","Item Created"
"a004E000007xR8SQAU","4818","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","6800","10","Item Created"
"a004E000007xR8TQAU","4818","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","8550","10","Item Created"
"a004E000007xR8UQAU","4818","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","10380","10","Item Created"
"a004E000007xR8VQAU","5943","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","80000","10","Item Created"
"a004E000007xR8WQAU","5943","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","105000","10","Item Created"
"a004E000007xR8XQAU","5944","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xR8YQAU","5965","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","13400","10","Item Created"
"a004E000007xR8ZQAU","5972","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","16471.67","10","Item Created"
"a004E000007xR8aQAE","5973","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","5350","10","Item Created"
"a004E000007xR8bQAE","5976","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","36100","10","Item Created"
"a004E000007xR8cQAE","5976","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","42000","10","Item Created"
"a004E000007xR8dQAE","5976","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","46200","10","Item Created"
"a004E000007xR8eQAE","5979","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","1000","10","Item Created"
"a004E000007xR8fQAE","5979","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","3550","10","Item Created"
"a004E000007xR8gQAE","5980","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xR8hQAE","6015","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","5430","5","Item Created"
"a004E000007xR8iQAE","6021","2014-07-28T23:00:00.000Z","2015-07-27T23:00:00.000Z","GBP","9235.5","10","Item Created"
"a004E000007xR8jQAE","6021","2015-07-28T23:00:00.000Z","2016-07-27T23:00:00.000Z","GBP","21145.64","10","Item Created"
"a004E000007xR8kQAE","6021","2016-07-28T23:00:00.000Z","2017-07-27T23:00:00.000Z","GBP","50000","10","Item Created"
"a004E000007xR8lQAE","5901","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","20000","10","Item Created"
"a004E000007xR8mQAE","6032","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","2827.33","10","Item Created"
"a004E000007xR8nQAE","6039","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","42000","10","Item Created"
"a004E000007xR8oQAE","6039","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","38000","10","Item Created"
"a004E000007xR8pQAE","6109","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","USD","26971","10","Item Created"
"a004E000007xR8qQAE","6109","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","USD","26971","10","Item Created"
"a004E000007xR8rQAE","6117","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","3333.33","10","Item Created"
"a004E000007xR8sQAE","6117","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","22000","10","Item Created"
"a004E000007xR8tQAE","6128","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","2000","10","Item Created"
"a004E000007xR8uQAE","6128","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","2000","10","Item Created"
"a004E000007xR8vQAE","5290","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000000","5","Item Created"
"a004E000007xR8wQAE","6138","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","12000","2","Item Created"
"a004E000007xR8xQAE","6145","2014-08-31T23:00:00.000Z","2015-08-30T23:00:00.000Z","USD","25000","5","Item Created"
"a004E000007xR8yQAE","6158","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","3200","10","Item Created"
"a004E000007xR8zQAE","6158","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","1943","10","Item Created"
"a004E000007xR90QAE","6184","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","5","Item Created"
"a004E000007xR91QAE","6184","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32500","5","Item Created"
"a004E000007xR92QAE","6184","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","35000","5","Item Created"
"a004E000007xR93QAE","6185","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","2000","10","Item Created"
"a004E000007xR94QAE","4880","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3050","10","Item Created"
"a004E000007xR95QAE","6188","2013-01-11T00:00:00.000Z","2014-01-10T00:00:00.000Z","AUD","65000","10","Item Created"
"a004E000007xR96QAE","6188","2014-01-11T00:00:00.000Z","2015-01-10T00:00:00.000Z","AUD","75000","10","Item Created"
"a004E000007xR97QAE","6188","2015-01-11T00:00:00.000Z","2016-01-10T00:00:00.000Z","AUD","95000","10","Item Created"
"a004E000007xR98QAE","6188","2016-01-11T00:00:00.000Z","2017-01-10T00:00:00.000Z","AUD","95000","10","Item Created"
"a004E000007xR99QAE","6213","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10311","10","Item Created"
"a004E000007xR9AQAU","6216","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","27900","1.1","Item Created"
"a004E000007xR9BQAU","6226","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xR9CQAU","6226","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xR9DQAU","6226","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xR9EQAU","6244","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xR9FQAU","6244","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","41000","10","Item Created"
"a004E000007xR9GQAU","6244","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xR9HQAU","6199","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xR9IQAU","6199","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xR9JQAU","6199","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xR9KQAU","6266","2014-10-03T23:00:00.000Z","2015-10-02T23:00:00.000Z","JPY","100","10","Item Created"
"a004E000007xR9LQAU","6291","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xR9MQAU","6291","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xR9NQAU","6291","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xR9OQAU","6303","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","8000","10","Item Created"
"a004E000007xR9PQAU","6310","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xR9QQAU","6310","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xR9RQAU","6310","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xR9SQAU","6327","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xR9TQAU","6334","2009-01-01T00:00:00.000Z","2009-12-31T00:00:00.000Z","USD","120","10","Item Created"
"a004E000007xR9UQAU","6334","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","130","10","Item Created"
"a004E000007xR9VQAU","6334","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","140","10","Item Created"
"a004E000007xR9WQAU","6334","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","140","10","Item Created"
"a004E000007xR9XQAU","6334","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","150","10","Item Created"
"a004E000007xR9YQAU","6334","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","150","10","Item Created"
"a004E000007xR9ZQAU","6337","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","32000","10","Item Created"
"a004E000007xR9aQAE","6363","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","5300","10","Item Created"
"a004E000007xR9bQAE","6363","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","4000","10","Item Created"
"a004E000007xR9cQAE","6366","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","37067","10","Item Created"
"a004E000007xR9dQAE","6366","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","39898","10","Item Created"
"a004E000007xR9eQAE","6374","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","4000","30","Item Created"
"a004E000007xR9fQAE","6384","2015-09-28T23:00:00.000Z","2016-09-27T23:00:00.000Z","GBP","6500","10","Item Created"
"a004E000007xR9gQAE","6388","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","CHF","44000","10","Item Created"
"a004E000007xR9hQAE","4804","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","24666","10","Item Created"
"a004E000007xR9iQAE","4804","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","47700","10","Item Created"
"a004E000007xR9jQAE","4804","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xR9kQAE","131","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","7500","10","Item Created"
"a004E000007xR9lQAE","131","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","17500","10","Item Created"
