"ID","DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DUcgQAG","7130-c9acd2e64cd12f9d25d06dddc1dc1270","7130","2015-09-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DUchQAG","7130-59d018229f4575a346681730ea4e8610","7130","2014-12-29T00:00:00.000Z","a0758000002kNGHAA2","GBP","100","Item Created"
"a064E000004DUciQAG","7137-b39c80a07ffea48edd1aa6bd332b9101","7137","2014-11-26T06:00:00.000Z","a0758000002kNGHAA2","CAD","70","Item Created"
"a064E000004DUcjQAG","7137-0012f8e7bec7d04e5479fba5bb2d8ac1","7137","2014-11-26T06:00:00.000Z","a0758000002kNDkAAM","CAD","60","Item Created"
"a064E000004DUckQAG","7137-088087a986c5d3cc5300a6284eb65cf9","7137","2014-11-26T06:00:00.000Z","a0758000002kNHyAAM","CAD","60","Item Created"
"a064E000004DUclQAG","7137-ab72df3eac65873761d7a662da2848be","7137","2014-11-26T06:00:00.000Z","a0758000002kNOvAAM","CAD","60","Item Created"
"a064E000004DUcmQAG","7143-75a800009e52c0294d9bd36400538e1a","7143","2014-12-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","12.32","Item Created"
"a064E000004DUcnQAG","7143-b92805336728680b47518e3228c96eb7","7143","2015-12-22T00:00:00.000Z","a0758000002kNDHAA2","GBP","30.65","Item Created"
"a064E000004DUcoQAG","7143-790b41e88bfd37c992252c983dc7789d","7143","2016-04-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","8.68","Item Created"
"a064E000004DUcpQAG","7143-29b571810e6a86f9807c19c68f4f496f","7143","2015-12-25T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DUcqQAG","7154-d0b3c66768661ec5ed8b21e4a9c39de2","7154","2014-11-29T00:00:00.000Z","a0758000002kNDHAA2","EUR","7.5","Item Created"
"a064E000004DUcrQAG","7154-df558695e5cea62d3931b1a0f30061e8","7154","2014-11-29T00:00:00.000Z","a0758000002kNNlAAM","EUR","7.5","Item Created"
"a064E000004DUcsQAG","7154-00f2a04d8bea2140c833f7255d7dc577","7154","2014-11-29T00:00:00.000Z","a0758000002kNGHAA2","EUR","7.5","Item Created"
"a064E000004DUctQAG","7154-4478afa98e4dabd32191e34310cee441","7154","2014-11-29T00:00:00.000Z","a0758000002kNMyAAM","EUR","7.5","Item Created"
"a064E000004DUcuQAG","7154-aeb0b79a5fa2405981c8e6971865c644","7154","2014-12-20T00:00:00.000Z","a0758000002kNDHAA2","EUR","5","Item Created"
"a064E000004DUcvQAG","7154-334066afd2f4bdee01927ece4eb51a31","7154","2014-12-20T00:00:00.000Z","a0758000002kNNlAAM","EUR","5","Item Created"
"a064E000004DUcwQAG","7154-398a2946d0c30b3b4d0acd37d4994f5d","7154","2014-12-20T00:00:00.000Z","a0758000002kNGHAA2","EUR","5","Item Created"
"a064E000004DUcxQAG","7154-08fcaa5d4abec1751e41a877a184dc76","7154","2014-12-20T00:00:00.000Z","a0758000002kNMyAAM","EUR","5","Item Created"
"a064E000004DUcyQAG","7159-e921fd317d96e587dec45fd0b00197d1","7159","2015-01-17T00:00:00.000Z","a0758000002kNDHAA2","GBP","151.25","Item Created"
"a064E000004DUczQAG","7159-e2340bd5b0b8b40b7083b7e93196d4d6","7159","2015-01-17T00:00:00.000Z","a0758000002kNNlAAM","GBP","151.25","Item Created"
"a064E000004DUd0QAG","7159-83112ec6c7e3de6af391f1453c7c4e3f","7159","2015-01-17T00:00:00.000Z","a0758000002kNGHAA2","GBP","151.25","Item Created"
"a064E000004DUd1QAG","7159-017efa1329f283d462b4865d37ecc735","7159","2015-01-17T00:00:00.000Z","a0758000002kNMyAAM","GBP","151.25","Item Created"
"a064E000004DUd2QAG","7159-8517c88a41f952bbf8b777c71667d21c","7159","2015-09-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","252","Item Created"
"a064E000004DUd3QAG","7159-d5af4129985512e5d170827dc64eaed9","7159","2015-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","183","Item Created"
"a064E000004DUd4QAG","7159-ab80830ec47583f1e6fc7d7a919e8a79","7159","2015-09-30T23:00:00.000Z","a0758000002kNGHAA2","GBP","104","Item Created"
"a064E000004DUd5QAG","7159-51f31aca5fd848fda1dcc31ef9f2903f","7159","2015-09-30T23:00:00.000Z","a0758000002kNMyAAM","GBP","40","Item Created"
"a064E000004DUd6QAG","7159-2c5306a0cb955b5cf98fe1d5a503980e","7159","2015-09-30T23:00:00.000Z","a0758000002kNHwAAM","GBP","88","Item Created"
"a064E000004DUd7QAG","7159-0a64d91593326ccc21556e960d3906d4","7159","2015-09-30T23:00:00.000Z","a0758000002kNGEAA2","GBP","40","Item Created"
"a064E000004DUd8QAG","7159-7b56798ab7f2b05098006a0cdc5d920b","7159","2015-09-30T23:00:00.000Z","a0758000002kNINAA2","GBP","40","Item Created"
"a064E000004DUd9QAG","7159-1d8b4f5fbff16ce00f2d8514b139af03","7159","2015-09-30T23:00:00.000Z","a0758000002kNIEAA2","GBP","40","Item Created"
"a064E000004DUdAQAW","7159-2759e4dfdba4055b32320e32aa198297","7159","2015-09-30T23:00:00.000Z","a0758000002kNKKAA2","GBP","40","Item Created"
"a064E000004DUdBQAW","7159-a81c857556ec94e0b6097d5c164ffc2d","7159","2015-09-30T23:00:00.000Z","a0758000002kNH4AAM","GBP","8","Item Created"
"a064E000004DUdCQAW","7159-c42b81013516a1597b63cc34790f39a6","7159","2015-09-30T23:00:00.000Z","a0758000002kNQgAAM","GBP","8","Item Created"
"a064E000004DUdDQAW","7159-b9648419c55bfeb339eba14b0898a794","7159","2015-09-30T23:00:00.000Z","a074E000000Hz57QAC","GBP","8","Item Created"
"a064E000004DUdEQAW","7159-0a75b582e6466313aef144ae4af1ce1b","7159","2015-09-30T23:00:00.000Z","a0758000002kNJKAA2","GBP","8","Item Created"
"a064E000004DUdFQAW","7159-d93c36778c813703c3f4b5fafdcf767d","7159","2015-09-30T23:00:00.000Z","a0758000002kNMBAA2","GBP","8","Item Created"
"a064E000004DUdGQAW","7159-e7005b2ca10841110ce87efd2337e07a","7159","2015-09-30T23:00:00.000Z","a0758000002kNMmAAM","GBP","8","Item Created"
"a064E000004DUdHQAW","7159-b332d6fa1623992cba71654995ebad2b","7159","2015-09-30T23:00:00.000Z","a0758000002kNMsAAM","GBP","8","Item Created"
"a064E000004DUdIQAW","7159-8fd6498e1e4d10da6e4b9adb925f26db","7159","2015-09-30T23:00:00.000Z","a0758000002kNNsAAM","GBP","8","Item Created"
"a064E000004DUdJQAW","7159-d280717b192eff4c3daae50aac17036b","7159","2015-09-30T23:00:00.000Z","a0758000002kNDlAAM","GBP","55","Item Created"
"a064E000004DUdKQAW","7159-71a583d4779b11fb11631e152355e76d","7159","2015-09-30T23:00:00.000Z","a0758000002kNL0AAM","GBP","55","Item Created"
"a064E000004DUdLQAW","7159-87e66b45285bdca9175bb376f26f9da2","7159","2015-09-30T23:00:00.000Z","a0758000002kNJCAA2","GBP","55","Item Created"
"a064E000004DUdMQAW","7159-426d2d06072655c5441193d83384a29f","7159","2015-09-30T23:00:00.000Z","a074E000000Hz57QAC","GBP","8","Item Created"
"a064E000004DUdNQAW","7159-296eddc3b0fe3e5da2f5ca4defb49807","7159","2015-09-30T23:00:00.000Z","a074E000000Hz57QAC","GBP","8","Item Created"
"a064E000004DUdOQAW","7159-049e34cf44a8250e58552a32ddfa585b","7159","2015-09-30T23:00:00.000Z","a0758000002kNPtAAM","GBP","8","Item Created"
"a064E000004DUdPQAW","7159-8d65a57e2239e936a3b6816301414287","7159","2015-09-30T23:00:00.000Z","a074E000000Hz57QAC","GBP","18","Item Created"
"a064E000004DUdQQAW","7159-816d5a6c9a5a2b49a0cae5fc23a178ae","7159","2015-09-30T23:00:00.000Z","a0758000002kNLkAAM","GBP","10","Item Created"
"a064E000004DUdRQAW","7159-baee06cf2928e4f2923bc9acd89a9ba0","7159","2015-09-30T23:00:00.000Z","a0758000002kNDnAAM","GBP","10","Item Created"
"a064E000004DUdSQAW","5456-27807c5e4ae3282c09e034164b2be092","5456","2014-12-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","187.5","Item Created"
"a064E000004DUdTQAW","5456-589fda9522a3e6396e98daa01e6ee7b7","5456","2014-12-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","75","Item Created"
"a064E000004DUdUQAW","5456-ac33c9daee2c7f97da5b4f64031f15b7","5456","2015-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","187.5","Item Created"
"a064E000004DUdVQAW","5456-a4c53272622722f15413c36245e59181","5456","2015-01-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","75","Item Created"
"a064E000004DUdWQAW","5456-06454b02f29fd856985d2cdfb681b3d3","5456","2015-02-19T00:00:00.000Z","a0758000002kNNlAAM","GBP","187.5","Item Created"
"a064E000004DUdXQAW","5456-afc7d08677c7541217aa2eb4e51d5fbd","5456","2015-02-19T00:00:00.000Z","a0758000002kNGHAA2","GBP","75","Item Created"
"a064E000004DUdYQAW","5456-ddbf82ba505b22bd45583f0c076137c4","5456","2015-03-21T00:00:00.000Z","a0758000002kNNlAAM","GBP","187.5","Item Created"
"a064E000004DUdZQAW","5456-4af78fb4b305f84387f04dddc5569635","5456","2015-03-21T00:00:00.000Z","a0758000002kNGHAA2","GBP","75","Item Created"
"a064E000004DUdaQAG","7176-cd946cc6507ee2fc393569243fae3807","7176","2014-12-03T05:00:00.000Z","a0758000002kNG0AAM","USD","100","Item Created"
"a064E000004DUdbQAG","7176-b4f430960e768cdb00751f098c101657","7176","2014-12-17T05:00:00.000Z","a0758000002kNKLAA2","USD","125","Item Created"
"a064E000004DUdcQAG","7178-e88b9d1eb5d9a1022a975864888bc750","7178","2014-04-10T23:00:00.000Z","a0758000002kNI9AAM","AUD","10000","Item Created"
"a064E000004DUddQAG","7178-871d47b9e1d61f68728df35c2b93481d","7178","2015-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","69.3","Item Created"
"a064E000004DUdeQAG","7178-466f85d74c3d83cff1851be51d4ac854","7178","2015-05-31T23:00:00.000Z","a0758000002kNMyAAM","GBP","29.7","Item Created"
"a064E000004DUdfQAG","7178-6503b91f69cca934570b574a1138cb3b","7178","2016-04-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","12.5","Item Created"
"a064E000004DUdgQAG","6456-19082174a93767e224f860973294d021","6456","2014-12-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DUdhQAG","6456-de7d3267f5ae8d97491e38f3992ec3e1","6456","2014-12-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DUdiQAG","6456-ccd41b13fe433a3786f61c0e4ee6726f","6456","2014-12-03T00:00:00.000Z","a0758000002kNGHAA2","GBP","20","Item Created"
"a064E000004DUdjQAG","6456-04b7a9968973fd29d90955d48c72044f","6456","2014-12-03T00:00:00.000Z","a0758000002kNMyAAM","GBP","20","Item Created"
"a064E000004DUdkQAG","6456-ff077ece1c45611cb8a6ca02082c8a05","6456","2015-04-22T23:00:00.000Z","a0758000002kNGHAA2","GBP","10","Item Created"
"a064E000004DUdlQAG","6456-bda15556fb1fb0e9d31e287e9736209c","6456","2015-10-20T23:00:00.000Z","a0758000002kNDHAA2","GBP","10","Item Created"
"a064E000004DUdmQAG","6456-7ad93ad6ade7319dfe370c7edea2822a","6456","2016-03-15T00:00:00.000Z","a0758000002kNDHAA2","GBP","5","Item Created"
"a064E000004DUdnQAG","6456-2bd03c6e4c34eea90344db830f6799a4","6456","2016-05-24T23:00:00.000Z","a074E000000Hz57QAC","GBP","30","Item Created"
"a064E000004DUdoQAG","3312-2e79ab3f6ee1ba3eae6a2aaf9ef158b6","3312","2015-05-25T23:00:00.000Z","a0758000002kNHyAAM","GBP","937.38","Item Created"
"a064E000004DUdpQAG","3312-7f25468329c45e4ab8141373f6dede8e","3312","2015-11-01T00:00:00.000Z","a0758000002kNHwAAM","USD","250","Item Created"
"a064E000004DUdqQAG","3312-2c9f01ce32c741af2868147b538f1b42","3312","2015-11-28T00:00:00.000Z","a0758000002kNHyAAM","GBP","1379.63","Item Created"
"a064E000004DUdrQAG","3312-eebef11b725b39fd363e0ba7125bc12f","3312","2015-11-29T00:00:00.000Z","a0758000002kNDHAA2","GBP","15","Item Created"
"a064E000004DUdsQAG","3312-1fcad4c9c0d97b617ceecad0a051b75e","3312","2016-06-03T23:00:00.000Z","a0758000002kNHaAAM","GBP","200","Item Created"
"a064E000004DUdtQAG","4854-d1db2622087fa16c5520a561770e3e8f","4854","2014-12-12T06:00:00.000Z","a0758000002kNCqAAM","USD","914","Item Created"
"a064E000004DUduQAG","4854-25b742bfd5be8e4e5f63339cd4436689","4854","2015-12-01T06:00:00.000Z","a0758000002kNI9AAM","USD","500","Item Created"
"a064E000004DUdvQAG","4854-c211c7aeb8140d617ebb2031eae97c1e","4854","2016-01-29T06:00:00.000Z","a0758000002kNF9AAM","USD","250","Item Created"
"a064E000004DUdwQAG","7197-38ae3168ad3431c0be4559e22087555a","7197","2014-07-16T07:00:00.000Z","a0758000002kNMBAA2","USD","1000","Item Created"
"a064E000004DUdxQAG","7197-989f5bf9c3c7828bd1771751ea287a88","7197","2014-12-31T05:00:00.000Z","a0758000002kNL0AAM","USD","3000","Item Created"
"a064E000004DUdyQAG","7197-7de380a0135b4d8c35225815d918bee1","7197","2015-05-01T04:00:00.000Z","a0758000002kNEiAAM","USD","13.39","Item Created"
"a064E000004DUdzQAG","7197-2c2856467ad6a10098e07d5c609e540e","7197","2015-08-25T04:00:00.000Z","a0758000002kNDpAAM","USD","25","Item Created"
"a064E000004DUe0QAG","7197-1a00fc45b9ec932273b98ae1162588a4","7197","2015-04-28T04:00:00.000Z","a0758000002kNOyAAM","USD","30","Item Created"
"a064E000004DUe1QAG","7197-e648435c2a605a641944dc1f1390b1ed","7197","2015-11-07T05:00:00.000Z","a0758000002kNGKAA2","USD","500","Item Created"
"a064E000004DUe2QAG","7197-867089a0cdb469321b79cc81b842d599","7197","2014-11-04T05:00:00.000Z","a0758000002kNOvAAM","USD","5","Item Created"
"a064E000004DUe3QAG","7197-b841f2c3ba3dec397e6c7ac09175f80b","7197","2015-12-01T05:00:00.000Z","a0758000002kNHgAAM","USD","300","Item Created"
"a064E000004DUe4QAG","7197-fec40f131d37f65cabecbdcb10871dd3","7197","2015-12-24T05:00:00.000Z","a0758000002kNL0AAM","USD","3000","Item Created"
"a064E000004DUe5QAG","7197-de8e18adf582e049ba10e4ff6eb28d9c","7197","2015-12-24T05:00:00.000Z","a0758000002kNGKAA2","USD","1000","Item Created"
"a064E000004DUe6QAG","7203-a01d7bc008038851f0602eed5c7730cf","7203","2014-12-07T05:00:00.000Z","a0758000002kNNlAAM","USD","25","Item Created"
"a064E000004DUe7QAG","7203-46f05cbfe244234482260dd5cd64d38a","7203","2015-01-27T05:00:00.000Z","a0758000002kNIAAA2","USD","100","Item Created"
"a064E000004DUe8QAG","7208-82d84473aef941b69cd4b5a2c4581ab8","7208","2014-12-07T18:30:00.000Z","a0758000002kNDHAA2","USD","180","Item Created"
"a064E000004DUe9QAG","7214-9ed8f59fcd793a5e14bf22a4310e69e7","7214","2014-12-19T05:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DUeAQAW","7214-c3504895423956c59c4ea4dbd118db65","7214","2014-12-19T05:00:00.000Z","a0758000002kNHyAAM","USD","500","Item Created"
"a064E000004DUeBQAW","7222-273cf5401f322e14319eb7ca2336b018","7222","2014-12-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","42.5","Item Created"
"a064E000004DUeCQAW","7222-2586b6571a0d5ffd1f59dad3f6150fe3","7222","2014-12-11T00:00:00.000Z","a0758000002kNNlAAM","GBP","42.5","Item Created"
"a064E000004DUeDQAW","7222-49132ca4940261efffd64cc648d2812a","7222","2014-12-11T00:00:00.000Z","a0758000002kNGHAA2","GBP","42.5","Item Created"
"a064E000004DUeEQAW","7222-b058ddc635cc9169eb67904000a1c6a4","7222","2014-12-11T00:00:00.000Z","a0758000002kNMyAAM","GBP","42.5","Item Created"
"a064E000004DUeFQAW","7222-ccc42cd6be3affa1943d833d628b49d4","7222","2016-01-10T00:00:00.000Z","a0758000002kNDHAA2","GBP","55","Item Created"
"a064E000004DUeGQAW","7222-e907ce12dcfe7b05848ecfb215a09205","7222","2016-01-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","55","Item Created"
"a064E000004DUeHQAW","7222-e8b57910af75b8c1bdb46206df4e1ac8","7222","2016-01-10T00:00:00.000Z","a0758000002kNGHAA2","GBP","55","Item Created"
"a064E000004DUeIQAW","7222-a54ee55c770af48615b5c02c8df36204","7222","2016-01-10T00:00:00.000Z","a0758000002kNMyAAM","GBP","55","Item Created"
"a064E000004DUeJQAW","7224-0aca45608ee5fc39ed8b97978b697789","7224","2014-12-14T00:00:00.000Z","a0758000002kNDHAA2","GBP","2.5","Item Created"
"a064E000004DUeKQAW","7224-e651693fc1b4da8d665640b5c5af89ed","7224","2014-12-14T00:00:00.000Z","a0758000002kNNlAAM","GBP","2.5","Item Created"
"a064E000004DUeLQAW","7224-1ade7ac3bf81feb62dd4085be0c0d7d5","7224","2014-12-14T00:00:00.000Z","a0758000002kNGHAA2","GBP","2.5","Item Created"
"a064E000004DUeMQAW","7224-beb3410b15b616a9afa3f69af61dd94c","7224","2014-12-14T00:00:00.000Z","a0758000002kNMyAAM","GBP","2.5","Item Created"
"a064E000004DUeNQAW","7224-14e9fe6322cdd5c0f1e3cbb3381b8a99","7224","2014-12-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","0.63","Item Created"
"a064E000004DUeOQAW","7224-243450ce45eab4feec4e0220ad575dc0","7224","2014-12-23T00:00:00.000Z","a0758000002kNNlAAM","GBP","0.63","Item Created"
"a064E000004DUePQAW","7224-c2a9ef2bc5fe2bfcc6fba83fb3bf8997","7224","2014-12-23T00:00:00.000Z","a0758000002kNGHAA2","GBP","0.63","Item Created"
"a064E000004DUeQQAW","7224-2224736a0572c1950c0139bb7463a1a7","7224","2014-12-23T00:00:00.000Z","a0758000002kNMyAAM","GBP","0.63","Item Created"
"a064E000004DUeRQAW","7224-92c71a12672f58b5fc0838ebfed6398e","7224","2015-02-10T00:00:00.000Z","a0758000002kNDHAA2","GBP","1.25","Item Created"
"a064E000004DUeSQAW","7224-1f628a40c4504bc78eb9ff2a5f250c9b","7224","2015-02-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","1.25","Item Created"
"a064E000004DUeTQAW","7224-91fc7c67b5f311153281137cb6e1f4ac","7224","2015-02-10T00:00:00.000Z","a0758000002kNGHAA2","GBP","1.25","Item Created"
"a064E000004DUeUQAW","7224-5e6372c7063d9af5b5acab341869fef6","7224","2015-02-10T00:00:00.000Z","a0758000002kNMyAAM","GBP","1.25","Item Created"
"a064E000004DUeVQAW","7224-bd2e397baa80323c3c62c13fc3d593d4","7224","2015-09-25T23:00:00.000Z","a0758000002kNNjAAM","GBP","52.26","Item Created"
"a064E000004DUeWQAW","5035-76abefb1e7dc783aa8c37457d4f5cdf1","5035","2012-07-17T04:00:00.000Z","a0758000002kNO2AAM","CAD","2048","Item Created"
"a064E000004DUeXQAW","5035-8ea2bda3789b628eb33eae3270f7ff06","5035","2015-01-31T05:00:00.000Z","a0758000002kNF5AAM","USD","5000","Item Created"
"a064E000004DUeYQAW","7242-8cc5e78e6f482173561e35ad77dcf06c","7242","2014-12-13T00:00:00.000Z","a0758000002kNDHAA2","GBP","2.5","Item Created"
"a064E000004DUeZQAW","7242-8f01db38c1718e06f5058a1049681618","7242","2014-12-13T00:00:00.000Z","a0758000002kNNlAAM","GBP","2.5","Item Created"
"a064E000004DUeaQAG","7242-d10498ba30581253013fe2d946589700","7242","2014-12-13T00:00:00.000Z","a0758000002kNGHAA2","GBP","2.5","Item Created"
"a064E000004DUebQAG","7242-423a7913e8fc20e02cd93379ba2ff896","7242","2014-12-13T00:00:00.000Z","a0758000002kNMyAAM","GBP","2.5","Item Created"
"a064E000004DUecQAG","7242-debd5b03621645a2cc0ce23744675328","7242","2014-12-13T00:00:00.000Z","a0758000002kNDHAA2","GBP","5","Item Created"
"a064E000004DUedQAG","7242-784df06d20c02c61f5c916a8b72683e2","7242","2014-12-13T00:00:00.000Z","a0758000002kNNlAAM","GBP","5","Item Created"
"a064E000004DUeeQAG","7242-483ebe69da02350ce50d921b84bf72eb","7242","2014-12-13T00:00:00.000Z","a0758000002kNGHAA2","GBP","5","Item Created"
"a064E000004DUefQAG","7242-f9d1844af3565b8228c13dbf021b0792","7242","2014-12-13T00:00:00.000Z","a0758000002kNMyAAM","GBP","5","Item Created"
"a064E000004DUegQAG","7242-0cf9cfba4a17f652072878c8dddce7e1","7242","2014-12-13T00:00:00.000Z","a0758000002kNDHAA2","GBP","6.25","Item Created"
"a064E000004DUehQAG","7242-55ab1143268441722c0ab1be063206e2","7242","2014-12-13T00:00:00.000Z","a0758000002kNNlAAM","GBP","6.25","Item Created"
"a064E000004DUeiQAG","7242-365e170ff7745207c6ac592e1d989c98","7242","2014-12-13T00:00:00.000Z","a0758000002kNGHAA2","GBP","6.25","Item Created"
"a064E000004DUejQAG","7242-852d26a964ed76f9c88c0805b787ca27","7242","2014-12-13T00:00:00.000Z","a0758000002kNMyAAM","GBP","6.25","Item Created"
"a064E000004DUekQAG","7242-94dbe5a8ce462c86a111b8d6ff7bf743","7242","2015-02-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","30","Item Created"
"a064E000004DUelQAG","7242-3023d108e48a35dd31867dba238c546f","7242","2015-02-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DUemQAG","7242-ff1f0d95c735325269f2f4400fe9ba84","7242","2014-12-16T00:00:00.000Z","a0758000002kNDlAAM","GBP","50","Item Created"
"a064E000004DUenQAG","7242-1ae22f3f580a825a9c9cf86ef53b1452","7242","2014-12-26T00:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUeoQAG","7242-0aa05e6d861d3ce3025591f073b9637a","7242","2015-01-01T00:00:00.000Z","a0758000002kNDlAAM","GBP","50","Item Created"
"a064E000004DUepQAG","7242-f8540c4e8381785f0795a7cfb59a4c98","7242","2015-01-20T00:00:00.000Z","a0758000002kNDlAAM","GBP","20","Item Created"
"a064E000004DUeqQAG","7242-54e613087ab5e8447da53bdbb74d1469","7242","2014-11-10T00:00:00.000Z","a0758000002kNGRAA2","GBP","53","Item Created"
"a064E000004DUerQAG","7242-3d1ba1b7d14ffece8c5653e7c8b731dd","7242","2015-03-06T00:00:00.000Z","a0758000002kNDlAAM","USD","100","Item Created"
"a064E000004DUesQAG","7242-3ace19373877fb2cfb669f6289a70a87","7242","2015-03-07T00:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUetQAG","7242-fd1cc33948cb2f150815992445de3714","7242","2015-03-08T00:00:00.000Z","a0758000002kNDlAAM","GBP","50","Item Created"
"a064E000004DUeuQAG","7242-1b2626808c32f94371751446c5144f05","7242","2015-03-24T00:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUevQAG","7242-c3a9f037ee391856cac7500c878e124d","7242","2015-03-27T00:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUewQAG","7242-eb74014a27547a28e0a6762dc9ed70cb","7242","2015-04-02T23:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUexQAG","7242-bdad5cc520a36b410eea29507445b4e3","7242","2015-04-17T23:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUeyQAG","7242-8c791d93360d1cc082d26515303afa38","7242","2015-04-22T23:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUezQAG","7242-f95a1bcda051b3e336dad1f1533d1a04","7242","2015-04-22T23:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUf0QAG","7242-9956f75be896c9fd393f42700b53d82d","7242","2015-05-01T23:00:00.000Z","a0758000002kNDlAAM","GBP","65","Item Created"
"a064E000004DUf1QAG","7242-abeb07e7803ab6cfe05e2dc3b4fdcde6","7242","2015-05-14T23:00:00.000Z","a0758000002kNDlAAM","GBP","100","Item Created"
"a064E000004DUf2QAG","7248-83622046401d7bd055fb551ad531510a","7248","2015-10-08T23:00:00.000Z","a0758000002kNDHAA2","GBP","90","Item Created"
"a064E000004DUf3QAG","7248-f6a963c267f5cda1664574ee39920f04","7248","2015-10-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DUf4QAG","7248-9e97f1e954db7b179ba37762a11d7039","7248","2015-10-08T23:00:00.000Z","a0758000002kNJBAA2","GBP","10","Item Created"
"a064E000004DUf5QAG","7248-7a85bd61d91fe53e2f753fcd3e0fc22e","7248","2015-10-08T23:00:00.000Z","a0758000002kNJBAA2","GBP","10","Item Created"
"a064E000004DUf6QAG","7248-1fbd46e8414d0eaf45f2a3863f47d003","7248","2015-11-16T00:00:00.000Z","a0758000002kNJBAA2","GBP","10","Item Created"
"a064E000004DUf7QAG","7248-3b634d2a99c6b969f5a9cc2bc48b34c0","7248","2015-11-09T00:00:00.000Z","a0758000002kNDHAA2","GBP","90","Item Created"
"a064E000004DUf8QAG","7248-3312afd508de6a130c17b259cc8db421","7248","2016-01-24T00:00:00.000Z","a0758000002kNNlAAM","GBP","40","Item Created"
"a064E000004DUf9QAG","7248-95c6ea7ccc87c4da037d58452c49cbbc","7248","2016-01-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","8.76","Item Created"
"a064E000004DUfAQAW","7248-781c8e753ac0cffcab0756a1d2b82ce1","7248","2016-01-24T00:00:00.000Z","a0758000002kNQ7AAM","GBP","1","Item Created"
"a064E000004DUfBQAW","7248-6887290bc12cff8fc79d55eec469dccd","7248","2016-04-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","40","Item Created"
"a064E000004DUfCQAW","7248-7a0e7b5bcd19f52e282db2cdc471c333","7248","2016-06-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","40","Item Created"
"a064E000004DUfDQAW","7249-dd655725e06e14358177e28a2a8f19e1","7249","2015-02-17T00:00:00.000Z","a0758000002kNDHAA2","GBP","25","Item Created"
"a064E000004DUfEQAW","7249-2bb6a1231070e5fafd254e4ae358a9cb","7249","2015-02-17T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DUfFQAW","7251-9cad75c05cbd217a5c4f94a2d613e6d2","7251","2014-12-14T00:00:00.000Z","a0758000002kNNlAAM","GBP","40","Item Created"
"a064E000004DUfGQAW","7251-f6f8932dbbf977d2f59a6beb1709f65c","7251","2014-12-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","30","Item Created"
"a064E000004DUfHQAW","7253-485b5a72dbfa7040074b1b265787cd20","7253","2015-02-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","3.17","Item Created"
"a064E000004DUfIQAW","7253-2a54765351986124e51106c7a4449a3c","7253","2015-02-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","3.17","Item Created"
"a064E000004DUfJQAW","7253-db6fae8fd3f89317edf9d27ed4740855","7253","2015-02-01T00:00:00.000Z","a0758000002kNGHAA2","GBP","3.17","Item Created"
"a064E000004DUfKQAW","7253-04eee1e6fc10fcade5886de6865338d2","7253","2015-02-01T00:00:00.000Z","a0758000002kNMyAAM","GBP","3.17","Item Created"
