"ID","INCOME_CONTACT_ID","INCOME_START_DATE","INCOME_END_DATE","INCOME_CURRENCY","INCOME_AMOUNT","INCOME_PLEDGE_PERCENTAGE","STATUS"
"a004E000007xRsbQAE","475","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","38800","10","Item Created"
"a004E000007xRscQAE","475","2016-03-31T23:00:00.000Z","2017-03-30T23:00:00.000Z","GBP","39000","10","Item Created"
"a004E000007xRsdQAE","476","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","13200","10","Item Created"
"a004E000007xRseQAE","476","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","13200","10","Item Created"
"a004E000007xRsfQAE","476","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","13000","10","Item Created"
"a004E000007xRsgQAE","477","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","50000","10","Item Created"
"a004E000007xRshQAE","477","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","60450","10","Item Created"
"a004E000007xRsiQAE","478","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","26400","10","Item Created"
"a004E000007xRsjQAE","478","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","28004","10","Item Created"
"a004E000007xRskQAE","478","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","GBP","29604","10","Item Created"
"a004E000007xRslQAE","478","2016-09-30T23:00:00.000Z","2017-09-29T23:00:00.000Z","GBP","29604","10","Item Created"
"a004E000007xRsmQAE","480","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","11064","10","Item Created"
"a004E000007xRsnQAE","480","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6500","10","Item Created"
"a004E000007xRsoQAE","480","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","13050","10","Item Created"
"a004E000007xRspQAE","480","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","6611","10","Item Created"
"a004E000007xRsqQAE","481","2012-03-31T23:00:00.000Z","2013-03-31T00:00:00.000Z","GBP","26100","10","Item Created"
"a004E000007xRsrQAE","481","2013-03-31T23:00:00.000Z","2014-03-30T23:00:00.000Z","GBP","28770.96","10","Item Created"
"a004E000007xRssQAE","481","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","26520","10","Item Created"
"a004E000007xRstQAE","481","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","30716","10","Item Created"
"a004E000007xRsuQAE","481","2016-03-31T23:00:00.000Z","2017-03-30T23:00:00.000Z","GBP","32903","10","Item Created"
"a004E000007xRsvQAE","482","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","13000","10","Item Created"
"a004E000007xRswQAE","482","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","21000","10","Item Created"
"a004E000007xRsxQAE","482","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","32000","10","Item Created"
"a004E000007xRsyQAE","483","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","4000","10","Item Created"
"a004E000007xRszQAE","484","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","6240","20","Item Created"
"a004E000007xRt0QAE","485","2011-09-30T23:00:00.000Z","2012-09-29T23:00:00.000Z","GBP","100","10","Item Created"
"a004E000007xRt1QAE","485","2012-09-30T23:00:00.000Z","2013-09-29T23:00:00.000Z","GBP","1","10","Item Created"
"a004E000007xRt2QAE","485","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","1","10","Item Created"
"a004E000007xRt3QAE","485","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xRt4QAE","618","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","180000","10","Item Created"
"a004E000007xRt5QAE","619","2013-08-31T23:00:00.000Z","2014-08-30T23:00:00.000Z","GBP","43283","10","Item Created"
"a004E000007xRt6QAE","619","2014-08-31T23:00:00.000Z","2015-08-30T23:00:00.000Z","GBP","45632","10","Item Created"
"a004E000007xRt7QAE","619","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","GBP","56000","10","Item Created"
"a004E000007xRt8QAE","624","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","12000","10","Item Created"
"a004E000007xRt9QAE","624","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","21300","10","Item Created"
"a004E000007xRtAQAU","624","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","26000","10","Item Created"
"a004E000007xRtBQAU","647","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","16664","10","Item Created"
"a004E000007xRtCQAU","647","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","61000","10","Item Created"
"a004E000007xRtDQAU","647","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","65000","10","Item Created"
"a004E000007xRtEQAU","647","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","70000","10","Item Created"
"a004E000007xRtFQAU","647","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","24000","10","Item Created"
"a004E000007xRtGQAU","661","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","29500","10","Item Created"
"a004E000007xRtHQAU","675","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRtIQAU","675","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRtJQAU","675","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRtKQAU","675","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRtLQAU","675","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","15834","10","Item Created"
"a004E000007xRtMQAU","677","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","130408","10","Item Created"
"a004E000007xRtNQAU","677","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","152655","10","Item Created"
"a004E000007xRtOQAU","677","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","158943","10","Item Created"
"a004E000007xRtPQAU","677","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","153083","10","Item Created"
"a004E000007xRtQQAU","677","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","181586","10","Item Created"
"a004E000007xRtRQAU","677","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","202000","10","Item Created"
"a004E000007xRtSQAU","695","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","20000","10","Item Created"
"a004E000007xRtTQAU","695","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xRtUQAU","695","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xRtVQAU","695","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xRtWQAU","699","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xRtXQAU","699","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xRtYQAU","699","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","51762","10","Item Created"
"a004E000007xRtZQAU","699","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","52901","10","Item Created"
"a004E000007xRtaQAE","699","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","40365","10","Item Created"
"a004E000007xRtbQAE","701","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","69000","10","Item Created"
"a004E000007xRtcQAE","701","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","70000","10","Item Created"
"a004E000007xRtdQAE","701","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","70000","10","Item Created"
"a004E000007xRteQAE","709","2012-03-31T23:00:00.000Z","2013-03-31T00:00:00.000Z","GBP","82062","10","Item Created"
"a004E000007xRtfQAE","709","2013-03-31T23:00:00.000Z","2014-03-30T23:00:00.000Z","GBP","99302","10","Item Created"
"a004E000007xRtgQAE","709","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","82062","10","Item Created"
"a004E000007xRthQAE","709","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","72883","10","Item Created"
"a004E000007xRtiQAE","718","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","60000","5","Item Created"
"a004E000007xRtjQAE","718","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","62400","5","Item Created"
"a004E000007xRtkQAE","722","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","USD","56808.62","10","Item Created"
"a004E000007xRtlQAE","722","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","61722","10","Item Created"
"a004E000007xRtmQAE","722","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","59797","10","Item Created"
"a004E000007xRtnQAE","722","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","72154","10","Item Created"
"a004E000007xRtoQAE","725","2011-03-31T23:00:00.000Z","2012-03-30T23:00:00.000Z","GBP","5807.7","10","Item Created"
"a004E000007xRtpQAE","725","2012-03-31T23:00:00.000Z","2013-03-31T00:00:00.000Z","GBP","45830","10","Item Created"
"a004E000007xRtqQAE","725","2013-03-31T23:00:00.000Z","2014-03-30T23:00:00.000Z","GBP","41818.2","10","Item Created"
"a004E000007xRtrQAE","725","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","12792","10","Item Created"
"a004E000007xRtsQAE","728","2012-09-30T23:00:00.000Z","2013-09-29T23:00:00.000Z","GBP","1470","10","Item Created"
"a004E000007xRttQAE","728","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","14700","10","Item Created"
"a004E000007xRtuQAE","728","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","14000","10","Item Created"
"a004E000007xRtvQAE","731","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","USD","206000","10","Item Created"
"a004E000007xRtwQAE","731","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","166986","10","Item Created"
"a004E000007xRtxQAE","731","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","300000","10","Item Created"
"a004E000007xRtyQAE","731","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","150000","10","Item Created"
"a004E000007xRtzQAE","732","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","13500","10","Item Created"
"a004E000007xRu0QAE","732","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","18300","10","Item Created"
"a004E000007xRu1QAE","732","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","18300","10","Item Created"
"a004E000007xRu2QAE","737","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","18855","10","Item Created"
"a004E000007xRu3QAE","738","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xRu4QAE","738","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","16800","10","Item Created"
"a004E000007xRu5QAE","756","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","5759.06","10","Item Created"
"a004E000007xRu6QAE","756","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","7240.75","10","Item Created"
"a004E000007xRu7QAE","756","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","39370","10","Item Created"
"a004E000007xRu8QAE","756","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","42573","10","Item Created"
"a004E000007xRu9QAE","771","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","19500","10","Item Created"
"a004E000007xRuAQAU","771","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xRuBQAU","771","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xRuCQAU","772","2009-01-01T00:00:00.000Z","2009-12-31T00:00:00.000Z","USD","34486.73","3","Item Created"
"a004E000007xRuDQAU","772","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","42277.67","3","Item Created"
"a004E000007xRuEQAU","772","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","59817.5","3","Item Created"
"a004E000007xRuFQAU","772","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","53591.44","3","Item Created"
"a004E000007xRuGQAU","772","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","61885.7","3","Item Created"
"a004E000007xRuHQAU","772","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","65685.4","3","Item Created"
"a004E000007xRuIQAU","772","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","64673.2","3","Item Created"
"a004E000007xRuJQAU","773","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","33075","10","Item Created"
"a004E000007xRuKQAU","773","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","35029","10","Item Created"
"a004E000007xRuLQAU","782","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","35000","10","Item Created"
"a004E000007xRuMQAU","782","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","35000","10","Item Created"
"a004E000007xRuNQAU","787","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","38749.97","10","Item Created"
"a004E000007xRuOQAU","787","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","43845","10","Item Created"
"a004E000007xRuPQAU","789","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","900","20","Item Created"
"a004E000007xRuQQAU","790","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","1119000","10","Item Created"
"a004E000007xRuRQAU","790","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","275000","10","Item Created"
"a004E000007xRuSQAU","790","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","198000","10","Item Created"
"a004E000007xRuTQAU","794","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","18553.18","10","Item Created"
"a004E000007xRuUQAU","794","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","26662.04","10","Item Created"
"a004E000007xRuVQAU","794","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32582.31","10","Item Created"
"a004E000007xRuWQAU","794","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","11395.69","10","Item Created"
"a004E000007xRuXQAU","797","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","27500","10","Item Created"
"a004E000007xRuYQAU","797","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xRuZQAU","797","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xRuaQAE","801","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","CHF","20000","20","Item Created"
"a004E000007xRubQAE","801","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","CHF","20000","20","Item Created"
"a004E000007xRucQAE","801","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CHF","60000","20","Item Created"
"a004E000007xRudQAE","801","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CHF","60000","20","Item Created"
"a004E000007xRueQAE","803","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","4200","10","Item Created"
"a004E000007xRufQAE","803","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","8000","10","Item Created"
"a004E000007xRugQAE","803","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","8000","10","Item Created"
"a004E000007xRuhQAE","803","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","7600","10","Item Created"
"a004E000007xRuiQAE","803","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","4000","10","Item Created"
"a004E000007xRujQAE","808","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xRukQAE","808","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xRulQAE","809","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","66112","10","Item Created"
"a004E000007xRumQAE","809","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","140853","10","Item Created"
"a004E000007xRunQAE","809","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","124164","10","Item Created"
"a004E000007xRuoQAE","809","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","120000","10","Item Created"
"a004E000007xRupQAE","814","2011-04-05T23:00:00.000Z","2012-04-04T23:00:00.000Z","GBP","1260","10","Item Created"
"a004E000007xRuqQAE","814","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","22157","10","Item Created"
"a004E000007xRurQAE","814","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","23818","10","Item Created"
"a004E000007xRusQAE","814","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","23732.64","10","Item Created"
"a004E000007xRutQAE","814","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","1208.79","10","Item Created"
"a004E000007xRuuQAE","815","2012-09-16T23:00:00.000Z","2013-09-15T23:00:00.000Z","CHF","16000","10","Item Created"
"a004E000007xRuvQAE","815","2013-09-16T23:00:00.000Z","2014-09-15T23:00:00.000Z","GBP","19500","10","Item Created"
"a004E000007xRuwQAE","815","2014-09-16T23:00:00.000Z","2015-09-15T23:00:00.000Z","GBP","19500","10","Item Created"
"a004E000007xRuxQAE","815","2015-09-16T23:00:00.000Z","2016-09-15T23:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xRuyQAE","820","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","USD","45000","10","Item Created"
"a004E000007xRuzQAE","820","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","USD","45000","10","Item Created"
"a004E000007xRv0QAE","826","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","CHF","21600","10","Item Created"
"a004E000007xRv1QAE","826","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CHF","39600","10","Item Created"
"a004E000007xRv2QAE","826","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CHF","40000","10","Item Created"
"a004E000007xRv3QAE","829","2010-06-30T23:00:00.000Z","2011-06-29T23:00:00.000Z","AUD","47143","10","Item Created"
"a004E000007xRv4QAE","829","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","AUD","26703","10","Item Created"
"a004E000007xRv5QAE","829","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","59498","10","Item Created"
"a004E000007xRv6QAE","829","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","59458.33","10","Item Created"
"a004E000007xRv7QAE","829","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","107642","10","Item Created"
"a004E000007xRv8QAE","830","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","46612","15","Item Created"
"a004E000007xRv9QAE","830","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","15","Item Created"
"a004E000007xRvAQAU","831","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","5824.81","10","Item Created"
"a004E000007xRvBQAU","831","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","14132.71","10","Item Created"
"a004E000007xRvCQAU","832","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","117000","10","Item Created"
"a004E000007xRvDQAU","837","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","96000","10","Item Created"
"a004E000007xRvEQAU","837","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","98000","10","Item Created"
"a004E000007xRvFQAU","837","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","99500","10","Item Created"
"a004E000007xRvGQAU","837","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","102080","10","Item Created"
"a004E000007xRvHQAU","839","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","2940.35","10","Item Created"
"a004E000007xRvIQAU","839","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","2924.99","10","Item Created"
"a004E000007xRvJQAU","839","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","15480.61","10","Item Created"
"a004E000007xRvKQAU","842","2011-09-30T23:00:00.000Z","2012-09-29T23:00:00.000Z","GBP","22500","10","Item Created"
"a004E000007xRvLQAU","842","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","13000","10","Item Created"
"a004E000007xRvMQAU","842","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","13000","10","Item Created"
"a004E000007xRvNQAU","842","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","GBP","13000","10","Item Created"
"a004E000007xRvOQAU","843","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","48600","10","Item Created"
"a004E000007xRvPQAU","843","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRvQQAU","851","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","13996","10","Item Created"
"a004E000007xRvRQAU","851","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","25755","10","Item Created"
"a004E000007xRvSQAU","852","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","76000","10","Item Created"
"a004E000007xRvTQAU","852","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","77000","10","Item Created"
"a004E000007xRvUQAU","854","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","CAD","8950","10","Item Created"
"a004E000007xRvVQAU","854","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","CAD","10781","10","Item Created"
"a004E000007xRvWQAU","854","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","CAD","8632","10","Item Created"
"a004E000007xRvXQAU","854","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","CAD","1","10","Item Created"
"a004E000007xRvYQAU","854","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CAD","12224","10","Item Created"
"a004E000007xRvZQAU","854","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","44476.39","10","Item Created"
"a004E000007xRvaQAE","858","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","1300","10","Item Created"
"a004E000007xRvbQAE","859","2009-06-30T23:00:00.000Z","2010-06-29T23:00:00.000Z","AUD","52000","10","Item Created"
"a004E000007xRvcQAE","859","2010-06-30T23:00:00.000Z","2011-06-29T23:00:00.000Z","AUD","52000","10","Item Created"
"a004E000007xRvdQAE","859","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","AUD","49000","10","Item Created"
"a004E000007xRveQAE","859","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","42747","10","Item Created"
"a004E000007xRvfQAE","859","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","29000","10","Item Created"
"a004E000007xRvgQAE","859","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","27000","10","Item Created"
"a004E000007xRvhQAE","859","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","AUD","25000","10","Item Created"
"a004E000007xRviQAE","859","2016-06-30T23:00:00.000Z","2017-06-29T23:00:00.000Z","AUD","31000","10","Item Created"
"a004E000007xRvjQAE","861","2012-04-30T23:00:00.000Z","2013-04-29T23:00:00.000Z","GBP","39000","10","Item Created"
"a004E000007xRvkQAE","861","2013-04-30T23:00:00.000Z","2014-04-29T23:00:00.000Z","GBP","44000","10","Item Created"
"a004E000007xRvlQAE","861","2014-04-30T23:00:00.000Z","2015-04-29T23:00:00.000Z","GBP","83000","10","Item Created"
"a004E000007xRvmQAE","861","2015-04-30T23:00:00.000Z","2016-04-29T23:00:00.000Z","GBP","91000","10","Item Created"
"a004E000007xRvnQAE","862","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","28450","10","Item Created"
"a004E000007xRvoQAE","862","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","21072","10","Item Created"
"a004E000007xRvpQAE","862","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xRvqQAE","863","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","CHF","85730","10","Item Created"
"a004E000007xRvrQAE","863","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","CHF","57381","10","Item Created"
"a004E000007xRvsQAE","863","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","41500","10","Item Created"
"a004E000007xRvtQAE","866","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","3500","10","Item Created"
"a004E000007xRvuQAE","866","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","14000","10","Item Created"
"a004E000007xRvvQAE","870","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","CHF","110000","10","Item Created"
"a004E000007xRvwQAE","870","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CHF","108000","10","Item Created"
"a004E000007xRvxQAE","870","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CHF","111000","10","Item Created"
"a004E000007xRvyQAE","873","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xRvzQAE","873","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","10000","10","Item Created"
"a004E000007xRw0QAE","873","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","8659.4","10","Item Created"
"a004E000007xRw1QAE","873","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","22000","10","Item Created"
"a004E000007xRw2QAE","873","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","10062.53","10","Item Created"
