"ID","DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DWxcQAG","6400-d6ed90dd1ddeae8d66ef66f345f3050e","6400","2014-12-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DWxdQAG","6400-e6a6a5bef003a44ed7a805beb7af96e1","6400","2015-01-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","100","Item Created"
"a064E000004DWxeQAG","6400-7899936fb140b390317c4af702ab15de","6400","2015-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","400","Item Created"
"a064E000004DWxfQAG","6400-e00cba2706fc56a60345e204f2f07625","6400","2015-06-09T23:00:00.000Z","a0758000002kNJKAA2","GBP","5","Item Created"
"a064E000004DWxgQAG","6400-afde893f15ee7a1753cfd4236d34821b","6400","2015-08-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","1000","Item Created"
"a064E000004DWxhQAG","6400-fec0d57c3f8dbab901fe9d22d163fa4c","6400","2013-04-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","3.75","Item Created"
"a064E000004DWxiQAG","6400-14cae2542a271ae691e1b7fc4f98a8a0","6400","2013-12-24T00:00:00.000Z","a0758000002kNNlAAM","GBP","3.75","Item Created"
"a064E000004DWxjQAG","6400-90d64bd3521b1cdde6d95e9bff825eab","6400","2013-12-24T00:00:00.000Z","a0758000002kNGHAA2","GBP","3.75","Item Created"
"a064E000004DWxkQAG","6400-8fec7663c6cf180dae81f5b232c2e58a","6400","2013-12-24T00:00:00.000Z","a0758000002kNMyAAM","GBP","3.75","Item Created"
"a064E000004DWxlQAG","6400-bde8c04c1f1d70dd357cd5316bb6f0be","6400","2016-03-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","1075","Item Created"
"a064E000004DWxmQAG","6400-4fa0d455437765f31fe57ceae7fdbdeb","6400","2016-04-06T23:00:00.000Z","a0758000002kNGHAA2","GBP","500","Item Created"
"a064E000004DWxnQAG","6400-bfb6d5948aca4228d46244a069c0335e","6400","2016-04-06T23:00:00.000Z","a0758000002kNMyAAM","GBP","500","Item Created"
"a064E000004DWxoQAG","4891-1f8f23eea9adca23d8da34f1bb5c23dd","4891","2014-01-15T06:00:00.000Z","a0758000002kNHyAAM","USD","1200","Item Created"
"a064E000004DWxpQAG","4891-89ac70534586d3dfe318803de6eb5a81","4891","2014-01-21T06:00:00.000Z","a0758000002kNI9AAM","USD","1200","Item Created"
"a064E000004DWxqQAG","4891-03241933ec6d40eb900df9050c57802e","4891","2014-07-06T05:00:00.000Z","a0758000002kNHyAAM","USD","1600","Item Created"
"a064E000004DWxrQAG","4891-aa5ad901255645cc42375b183ab271d3","4891","2014-07-06T05:00:00.000Z","a0758000002kNI9AAM","USD","1600","Item Created"
"a064E000004DWxsQAG","4891-3131b82b3b102a8c2d368c3246cc8e91","4891","2014-12-01T06:00:00.000Z","a0758000002kNHyAAM","USD","5200","Item Created"
"a064E000004DWxtQAG","4891-425881f4c1b9b0e1b3f43a619c75c668","4891","2014-12-01T06:00:00.000Z","a0758000002kNI9AAM","USD","5200","Item Created"
"a064E000004DWxuQAG","4891-7e09e21199a4d5b94c426897d48552c9","4891","2015-06-08T05:00:00.000Z","a0758000002kNI9AAM","USD","4500","Item Created"
"a064E000004DWxvQAG","4891-7498bb0dc4fdf92f57d574d87f9a6bb1","4891","2015-12-14T06:00:00.000Z","a0758000002kNI9AAM","USD","2250","Item Created"
"a064E000004DWxwQAG","4891-0d297c161e6c64f4bcb6d67f4343df0d","4891","2015-12-21T06:00:00.000Z","a0758000002kNI9AAM","USD","2250","Item Created"
"a064E000004DWxxQAG","4891-59032182a611dea0748518fde5053d1e","4891","2015-12-11T06:00:00.000Z","a0758000002kNHyAAM","USD","9000","Item Created"
"a064E000004DWxyQAG","6403-981de4297bc2b20fef1424295bde0c6c","6403","2013-08-19T14:00:00.000Z","a0758000002kNKYAA2","AUD","56.76","Item Created"
"a064E000004DWxzQAG","6403-c8403c71a138ad0164c73bed893e5762","6403","2014-05-09T14:00:00.000Z","a0758000002kNKYAA2","AUD","55","Item Created"
"a064E000004DWy0QAG","6403-be2deb1b0b3bc987b69eb51f98b93c7e","6403","2013-08-02T14:00:00.000Z","a0758000002kNDHAA2","AUD","550","Item Created"
"a064E000004DWy1QAG","6403-3686653d546f7d4273fdbda35336ed01","6403","2014-10-04T14:00:00.000Z","a0758000002kNDHAA2","AUD","50","Item Created"
"a064E000004DWy2QAG","3492-7ba3d5cbcc390420632c514255c5f10c","3492","2014-11-16T17:00:00.000Z","a0758000002kNDkAAM","USD","1000","Item Created"
"a064E000004DWy3QAG","3492-c56a1b1663122df15afc2ece7f3bdfea","3492","2014-01-23T17:00:00.000Z","a0758000002kNKXAA2","USD","8194","Item Created"
"a064E000004DWy4QAG","3492-dc7c4b759b2b68e24279bcf24ca51e65","3492","2013-06-30T17:00:00.000Z","a0758000002kNDnAAM","USD","10000","Item Created"
"a064E000004DWy5QAG","6411-4653f497a50713ec22cb9d36bcf5da43","6411","2014-10-16T22:00:00.000Z","a0758000002kNN9AAM","EUR","50","Item Created"
"a064E000004DWy6QAG","6411-29557512d85d40ec9cff19da1d08ce31","6411","2014-11-06T23:00:00.000Z","a0758000002kNHyAAM","EUR","50","Item Created"
"a064E000004DWy7QAG","6411-0e2f8ecc536ca4ae1efab2b808750f2c","6411","2015-11-18T00:00:00.000Z","a0758000002kNFnAAM","GBP","40","Item Created"
"a064E000004DWy8QAG","6413-ed37c75b425385ff59c1b0ef693f8030","6413","2015-03-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","30","Item Created"
"a064E000004DWy9QAG","6423-8c901029a62562cbe1912d2c630cd7df","6423","2014-10-10T22:00:00.000Z","a0758000002kNGHAA2","EUR","200","Item Created"
"a064E000004DWyAQAW","6435-b0b929b6028e41ce3c18841363def302","6435","2014-10-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DWyBQAW","6435-2798a6ea630f663cc7f74ffdbc53f173","6435","2014-10-11T23:00:00.000Z","a0758000002kNOiAAM","GBP","119","Item Created"
"a064E000004DWyCQAW","6700-d2b6571a2d6daa0fd8501ae50ced0312","6700","2014-10-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","6","Item Created"
"a064E000004DWyDQAW","6700-373b1db259321421233e8b8d8a262f3a","6700","2014-10-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","6","Item Created"
"a064E000004DWyEQAW","6700-732b75161484d3f8966ced4bb350a018","6700","2014-10-15T23:00:00.000Z","a0758000002kNMyAAM","GBP","6","Item Created"
"a064E000004DWyFQAW","6713-b24514d190460d4b10ba4bbca45660bd","6713","2014-10-17T23:00:00.000Z","a0758000002kNGHAA2","USD","7597","Item Created"
"a064E000004DWyGQAW","6715-8f41600922a15f9cc0536e283fd1670f","6715","2015-06-30T14:00:00.000Z","a0758000002kND8AAM","AUD","50","Item Created"
"a064E000004DWyHQAW","6715-92dcf411cac88fdd6d9cedae2520945d","6715","2015-06-30T14:00:00.000Z","a0758000002kNF9AAM","AUD","100","Item Created"
"a064E000004DWyIQAW","6715-9768cd41e6368bf9a65f03bd745b5d6c","6715","2015-06-30T14:00:00.000Z","a0758000002kNIAAA2","AUD","40","Item Created"
"a064E000004DWyJQAW","6715-8de3d2b17667d5bd31299007d5514029","6715","2015-07-06T14:00:00.000Z","a0758000002kNOvAAM","AUD","30","Item Created"
"a064E000004DWyKQAW","6715-415ea8391145235e2ab4837439be5ae1","6715","2015-07-06T14:00:00.000Z","a0758000002kNL0AAM","AUD","30","Item Created"
"a064E000004DWyLQAW","6715-e6c12a2461d51c3df2304834938fc1af","6715","2015-07-06T14:00:00.000Z","a0758000002kNDlAAM","AUD","30","Item Created"
"a064E000004DWyMQAW","6715-09e6fccbc60799c409b25e5575773bee","6715","2016-03-04T13:00:00.000Z","a0758000002kNDHAA2","AUD","200","Item Created"
"a064E000004DWyNQAW","6978-482b6075f29b1298204f39fe1c273266","6978","2015-01-24T07:00:00.000Z","a0758000002kNDHAA2","USD","19.25","Item Created"
"a064E000004DWyOQAW","6978-7aae4ba4e627c0a6329f5ce6b21c460c","6978","2015-01-24T07:00:00.000Z","a0758000002kNNlAAM","USD","19.25","Item Created"
"a064E000004DWyPQAW","6978-cc2ae0f095f35aa9c141beda605fc747","6978","2015-01-24T07:00:00.000Z","a0758000002kNGHAA2","USD","19.25","Item Created"
"a064E000004DWyQQAW","6978-6f9b296460be29f199fa6ad2d03e858c","6978","2015-01-24T07:00:00.000Z","a0758000002kNMyAAM","USD","19.25","Item Created"
"a064E000004DWyRQAW","6978-02c76ec4b7fc6a82e16a73b6d9e59d5b","6978","2015-01-24T07:00:00.000Z","a0758000002kNHwAAM","USD","77","Item Created"
"a064E000004DWySQAW","6978-1d22c2fe7ffa4fef48bf59495dedd900","6978","2015-01-24T07:00:00.000Z","a0758000002kNFPAA2","USD","77","Item Created"
"a064E000004DWyTQAW","6983-0b83c7df38f3924ddd0278680f758a70","6983","2014-11-02T23:00:00.000Z","a0758000002kNHwAAM","USD","8","Item Created"
"a064E000004DWyUQAW","6983-de4968730b22238a63f88e1b4b3e40c0","6983","2014-11-30T23:00:00.000Z","a0758000002kNDHAA2","USD","5","Item Created"
"a064E000004DWyVQAW","6983-85709ef55c318ce02069b44e8743ff96","6983","2014-11-30T23:00:00.000Z","a0758000002kNNlAAM","USD","5","Item Created"
"a064E000004DWyWQAW","6983-a3fc4c6e2742cf5a49f7156d48d11c8d","6983","2014-11-30T23:00:00.000Z","a0758000002kNGHAA2","USD","5","Item Created"
"a064E000004DWyXQAW","6983-eede94e384c49dd56436f3307ab552e2","6983","2014-11-30T23:00:00.000Z","a0758000002kNNlAAM","USD","15","Item Created"
"a064E000004DWyYQAW","6986-6aaa078f0b4f652efcd7d9abdca90fdf","6986","2014-12-01T08:00:00.000Z","a0758000002kNMBAA2","USD","50","Item Created"
"a064E000004DWyZQAW","6986-d7ed8ade250d87d003b9ee4ce710e260","6986","2014-12-01T08:00:00.000Z","a0758000002kNMRAA2","USD","1250","Item Created"
"a064E000004DWyaQAG","6989-62e2d9ab934646d3d3c7f848fb9aa938","6989","2014-10-25T04:00:00.000Z","a0758000002kNGHAA2","USD","25","Item Created"
"a064E000004DWybQAG","6989-3afee1633640e04e18f5000afc645cf6","6989","2014-10-25T04:00:00.000Z","a0758000002kNMyAAM","USD","25","Item Created"
"a064E000004DWycQAG","6996-4d57608b4655e827173d43ab93795aab","6996","2014-10-09T22:00:00.000Z","a0758000002kNQkAAM","EUR","457.73","Item Created"
"a064E000004DWydQAG","6996-5a520bb0df3aa07361b97d07feae91ea","6996","2014-04-27T22:00:00.000Z","a0758000002kNEIAA2","EUR","10.5","Item Created"
"a064E000004DWyeQAG","6996-49a9de54fd2c630ad7ac4fb465ed11f6","6996","2014-09-15T22:00:00.000Z","a0758000002kNDHAA2","EUR","23.14","Item Created"
"a064E000004DWyfQAG","6996-441fc5b229815da92703275761d4e57c","6996","2014-11-15T23:00:00.000Z","a0758000002kNDHAA2","EUR","611","Item Created"
"a064E000004DWygQAG","6996-59e7c5ebc565a5a6255b7518698927d5","6996","2014-12-20T23:00:00.000Z","a0758000002kNDHAA2","EUR","250","Item Created"
"a064E000004DWyhQAG","6996-e4f7c07f8007ec4fde4c13ef992684a7","6996","2014-12-29T23:00:00.000Z","a0758000002kNDHAA2","EUR","30","Item Created"
"a064E000004DWyiQAG","6996-2561e1c20cc145f91f41d37514311bcf","6996","2014-12-29T23:00:00.000Z","a0758000002kNDlAAM","EUR","300","Item Created"
"a064E000004DWyjQAG","6996-a4383cebd5600d5c5a831a60e26250d0","6996","2013-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","468.42","Item Created"
"a064E000004DWykQAG","6996-c1bf3c2d8772016b06bcc4bc899ab6ab","6996","2012-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","532.5","Item Created"
"a064E000004DWylQAG","6996-db90ed8f1c5e3508014e9ce470f85296","6996","2011-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","412.5","Item Created"
"a064E000004DWymQAG","6996-303b7d4f41680e5688a1a0408bb43dd5","6996","2010-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","361","Item Created"
"a064E000004DWynQAG","6996-374c9651073bb185e22f94a9f7b1fa5a","6996","2015-01-27T23:00:00.000Z","a0758000002kNDHAA2","USD","450","Item Created"
"a064E000004DWyoQAG","6996-fb6ba58d4bf9d9cef1036c7012c8dbef","6996","2015-04-04T22:00:00.000Z","a0758000002kNDHAA2","EUR","50","Item Created"
"a064E000004DWypQAG","6996-cc82697d403370fe43254d83727be9c2","6996","2015-04-27T22:00:00.000Z","a0758000002kNDHAA2","EUR","244.9","Item Created"
"a064E000004DWyqQAG","6996-5ef9fa8032e669801b4d268c027ad135","6996","2015-06-30T22:00:00.000Z","a0758000002kNDHAA2","EUR","83.66","Item Created"
"a064E000004DWyrQAG","6996-89408ea53795ba92cc3f9cf70bdd75c5","6996","2015-07-21T22:00:00.000Z","a0758000002kNDHAA2","EUR","76.28","Item Created"
"a064E000004DWysQAG","6996-fea926c7b6553b67c46de96f13cf7c13","6996","2015-07-09T22:00:00.000Z","a0758000002kNDHAA2","USD","56.75","Item Created"
"a064E000004DWytQAG","6996-74dd149463ecd68dc9a3128f52f491bf","6996","2015-09-09T22:00:00.000Z","a0758000002kNDHAA2","EUR","350","Item Created"
"a064E000004DWyuQAG","6996-09a4394c9c9e84334f37f6b2aeb1b7a4","6996","2015-11-27T23:00:00.000Z","a0758000002kNDkAAM","EUR","662.15","Item Created"
"a064E000004DWyvQAG","6996-859b7795b48d6ac82f7639f579848491","6996","2016-03-22T23:00:00.000Z","a074E000000Hz57QAC","EUR","120","Item Created"
"a064E000004DWywQAG","6996-2a687a56beafc23a7bea072d45263bd6","6996","2016-04-17T22:00:00.000Z","a074E000000Hz57QAC","EUR","120","Item Created"
"a064E000004DWyxQAG","6996-9bc5d7c3795f32c60fb2ad5da1ce1f1b","6996","2016-06-05T22:00:00.000Z","a074E000000Hz57QAC","EUR","34.5","Item Created"
"a064E000004DWyyQAG","6996-19099cfe458c1f91a4edb85434b89510","6996","2016-05-27T22:00:00.000Z","a074E000000Hz57QAC","EUR","28","Item Created"
"a064E000004DWyzQAG","6996-f4cd60a5f406d5cd853bbb37b481c67e","6996","2016-06-02T22:00:00.000Z","a074E000000Hz57QAC","EUR","100","Item Created"
"a064E000004DWz0QAG","7001-cbb0b9b35dea45dd518ee9f4c23326aa","7001","2014-10-26T23:00:00.000Z","a0758000002kNPdAAM","EUR","50","Item Created"
"a064E000004DWz1QAG","7004-6046107f4d56ba8edceaf640b961ce5b","7004","2016-04-30T07:00:00.000Z","a0758000002kNDHAA2","USD","25","Item Created"
"a064E000004DWz2QAG","7008-398a7de99dd86329dd41135f5de1b8be","7008","2014-08-19T04:00:00.000Z","a0758000002kNOhAAM","USD","103","Item Created"
"a064E000004DWz3QAG","7008-c45fdc4cfcaf82eb67024fd0422631ca","7008","2014-06-17T04:00:00.000Z","a0758000002kNLAAA2","USD","51.72","Item Created"
"a064E000004DWz4QAG","7008-2cbeb5f478661dbc29a7c605030d4cdf","7008","2014-05-16T04:00:00.000Z","a0758000002kNOoAAM","USD","25","Item Created"
"a064E000004DWz5QAG","7008-3143c3564f36cf60fc637519cc909d56","7008","2014-10-29T04:00:00.000Z","a0758000002kNMwAAM","USD","27.5","Item Created"
"a064E000004DWz6QAG","7008-8158d508b778092d997611d895db1b8d","7008","2014-11-05T05:00:00.000Z","a0758000002kNQPAA2","USD","103","Item Created"
"a064E000004DWz7QAG","7008-dfc71cb96cbbffadd1d84f7c444f69d0","7008","2014-11-04T05:00:00.000Z","a0758000002kNFeAAM","USD","100","Item Created"
"a064E000004DWz8QAG","7008-749aef7ab3060335e241c5ce5b8ec16d","7008","2014-11-05T05:00:00.000Z","a0758000002kNEDAA2","USD","100","Item Created"
"a064E000004DWz9QAG","7008-fd380b8fa7f45f4163d1f543d87d9702","7008","2014-11-05T05:00:00.000Z","a0758000002kNOVAA2","USD","28.75","Item Created"
"a064E000004DWzAQAW","7008-5dabf1d23a0949cf56214f4160cca4b7","7008","2014-12-03T05:00:00.000Z","a0758000002kNDHAA2","USD","2000","Item Created"
"a064E000004DWzBQAW","7008-e63ca8f3b0461687abb53a61365ba1fa","7008","2014-12-03T05:00:00.000Z","a0758000002kNNlAAM","USD","2000","Item Created"
"a064E000004DWzCQAW","7008-e4b3e92ef298ddd9c27d877de389dc8f","7008","2014-12-03T05:00:00.000Z","a0758000002kNGHAA2","USD","2000","Item Created"
"a064E000004DWzDQAW","7008-345337440b28669cc518edd8fa317968","7008","2014-12-03T05:00:00.000Z","a0758000002kNIHAA2","USD","1600","Item Created"
"a064E000004DWzEQAW","7008-c721116565811d43c140fb1ad4a47778","7008","2014-12-03T05:00:00.000Z","a0758000002kNHvAAM","USD","2000","Item Created"
"a064E000004DWzFQAW","7008-d6b73a906e7cb1e64418846acec818da","7008","2014-12-03T05:00:00.000Z","a0758000002kNLAAA2","USD","1391","Item Created"
"a064E000004DWzGQAW","7009-fef5d7205da56f124fbb256335b3272b","7009","2016-02-25T00:00:00.000Z","a0758000002kNQAAA2","GBP","2","Item Created"
"a064E000004DWzHQAW","7009-9e064088a6789689a8b675d27cd43393","7009","2016-03-28T23:00:00.000Z","a0758000002kNQAAA2","GBP","2","Item Created"
"a064E000004DWzIQAW","7009-83ead2f73b40c8a9d7ded0811c0e3099","7009","2016-04-24T23:00:00.000Z","a0758000002kNQAAA2","GBP","2","Item Created"
"a064E000004DWzJQAW","7021-fbb015e83dbf7f0ef512efa3637b4e42","7021","2014-10-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","31.25","Item Created"
"a064E000004DWzKQAW","7021-14fcf4c084ba533db6411b4c59fed288","7021","2014-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","31.25","Item Created"
"a064E000004DWzLQAW","7021-076c78b9cb0c85338b6c2bff436bb432","7021","2014-10-31T00:00:00.000Z","a0758000002kNGHAA2","GBP","31.25","Item Created"
"a064E000004DWzMQAW","7021-fa1133dfe24e9eb38e5af4b06357490c","7021","2014-10-31T00:00:00.000Z","a0758000002kNMyAAM","GBP","31.25","Item Created"
"a064E000004DWzNQAW","7026-f7b8dab85591272b16491dadb470b4f2","7026","2014-11-10T00:00:00.000Z","a0758000002kNMyAAM","GBP","120","Item Created"
"a064E000004DWzOQAW","7026-5573ce3c8c29122b2845e6c98bb03a01","7026","2014-12-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","120","Item Created"
"a064E000004DWzPQAW","7026-d68eb1f845f7452db16f7b1b52b7b3c1","7026","2015-11-05T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DWzQQAW","7036-ce8bcfc6e3f2b88fcfc5f3b38e2af99e","7036","2014-11-02T00:00:00.000Z","a0758000002kNI9AAM","GBP","155","Item Created"
"a064E000004DWzRQAW","7036-38625ce8d94bd6eed3b21b804c55967c","7036","2015-02-07T00:00:00.000Z","a0758000002kNDHAA2","GBP","140.85","Item Created"
"a064E000004DWzSQAW","7036-bb1f929030f0397b281ccbb1ad3425dd","7036","2015-02-07T00:00:00.000Z","a0758000002kNNlAAM","GBP","140.85","Item Created"
"a064E000004DWzTQAW","7036-8849b8953df15736e1e5ec292603bfd5","7036","2015-02-07T00:00:00.000Z","a0758000002kNGHAA2","GBP","140.85","Item Created"
"a064E000004DWzUQAW","7036-43f1f85c55b4c08ec57a91667c43c23c","7036","2015-02-07T00:00:00.000Z","a0758000002kNMyAAM","GBP","140.85","Item Created"
"a064E000004DWzVQAW","7036-ff9adba14a5eb64646cba2bd2af7f3d7","7036","2014-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DWzWQAW","7036-7bfd6a7e469a40bb46de21a200a1dffb","7036","2014-03-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DWzXQAW","7036-20a3d75032a0b9f984b58e3863661842","7036","2014-04-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DWzYQAW","7036-6f8f91ceb72b7477a5be4097bed6882a","7036","2014-05-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DWzZQAW","7036-684e79cbf1cd1330873d599aaf419d61","7036","2014-05-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DWzaQAG","7036-a09d3c366a6c5479cba907586f84f8b3","7036","2014-07-06T23:00:00.000Z","a0758000002kNNlAAM","GBP","321.31","Item Created"
"a064E000004DWzbQAG","7036-d2acf876cf52177d311d8c40a4a68ed2","7036","2014-02-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DWzcQAG","7036-00ef7c1ecbd9fc1105579ccd7dc8fe84","7036","2014-08-03T23:00:00.000Z","a0758000002kNNpAAM","GBP","153.3","Item Created"
"a064E000004DWzdQAG","7036-3260d078c7c8a8a715fbc83d3942cfa2","7036","2014-10-27T00:00:00.000Z","a0758000002kNEuAAM","GBP","300","Item Created"
"a064E000004DWzeQAG","7036-a07b20316769c63792db0b12c97ec575","7036","2015-03-15T00:00:00.000Z","a0758000002kNDHAA2","GBP","100","Item Created"
"a064E000004DWzfQAG","7036-49a4396e37b2b8b00c3aef060312d555","7036","2015-03-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","100","Item Created"
"a064E000004DWzgQAG","7036-90b5158404535e8d31d1681912a20de7","7036","2015-03-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","100","Item Created"
"a064E000004DWzhQAG","7036-41a8e5adb7e03c43d6988da14afc5465","7036","2015-03-15T00:00:00.000Z","a0758000002kNMyAAM","GBP","100","Item Created"
"a064E000004DWziQAG","7036-5467d1bd8559fd9ee137173193b094b4","7036","2015-04-10T23:00:00.000Z","a0758000002kNDHAA2","GBP","63.33","Item Created"
"a064E000004DWzjQAG","7036-d8a06defdcf620cb8c5ce5100b5f576c","7036","2015-04-10T23:00:00.000Z","a0758000002kNNlAAM","GBP","63.33","Item Created"
"a064E000004DWzkQAG","7036-fa86c86479946adaabde2f0f58a4ecbf","7036","2015-04-10T23:00:00.000Z","a0758000002kNGHAA2","GBP","63.33","Item Created"
"a064E000004DWzlQAG","7036-5518184d5fb12bb370beac7097c2a1a0","7036","2015-04-10T23:00:00.000Z","a0758000002kNMyAAM","GBP","63.33","Item Created"
"a064E000004DWzmQAG","7036-7d14df0b2bd6ede2a63ef8184a473022","7036","2015-05-01T23:00:00.000Z","a0758000002kNDHAA2","GBP","63.44","Item Created"
"a064E000004DWznQAG","7036-2b134e96e34f1971b6c69444668c1878","7036","2015-05-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","63.44","Item Created"
"a064E000004DWzoQAG","7036-5e9ad934941af2aea1fc28656f29b0bd","7036","2015-05-01T23:00:00.000Z","a0758000002kNGHAA2","GBP","63.44","Item Created"
"a064E000004DWzpQAG","7036-e510f0566b89fd9086d3509b81f811a2","7036","2015-05-01T23:00:00.000Z","a0758000002kNMyAAM","GBP","63.44","Item Created"
"a064E000004DWzqQAG","7036-cc9afe7b4b7c46e477513c0df06c3305","7036","2015-07-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","134.26","Item Created"
"a064E000004DWzrQAG","7036-a8b93e1776d30bab9ac2bfc060892aed","7036","2015-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","134.26","Item Created"
"a064E000004DWzsQAG","7036-141d520c7b017529eaf72a8a593e540e","7036","2015-07-31T23:00:00.000Z","a0758000002kNGHAA2","GBP","134.26","Item Created"
"a064E000004DWztQAG","7036-d780e9897d0f2d81f55f4ec4a36f8303","7036","2015-07-31T23:00:00.000Z","a0758000002kNMyAAM","GBP","134.26","Item Created"
"a064E000004DWzuQAG","7036-2adca7532b0731ee714c1e13d93f484d","7036","2015-09-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","63.68","Item Created"
"a064E000004DWzvQAG","7036-a3f753bc1a5b6887e061406a4e2d0e3c","7036","2015-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","63.68","Item Created"
"a064E000004DWzwQAG","7036-2d24009c3a5b82d63a60e519de8493af","7036","2015-09-30T23:00:00.000Z","a0758000002kNGHAA2","GBP","63.68","Item Created"
"a064E000004DWzxQAG","7036-a41a39aabad8aae6e3e64d4777660679","7036","2015-09-30T23:00:00.000Z","a0758000002kNMyAAM","GBP","63.68","Item Created"
"a064E000004DWzyQAG","7037-a2e93797479dcf76a0a7e2b5bbfb9e56","7037","2015-03-01T06:00:00.000Z","a0758000002kNDHAA2","USD","50","Item Created"
"a064E000004DWzzQAG","7037-294fa590f652e0feba7aeeeceb9bb7c1","7037","2015-03-01T06:00:00.000Z","a0758000002kNNlAAM","USD","50","Item Created"
"a064E000004DX00QAG","7037-415270634cf10cf695294da502254597","7037","2015-03-01T06:00:00.000Z","a0758000002kNGHAA2","USD","50","Item Created"
"a064E000004DX01QAG","7037-f66ca37840fee4b971e39d2af29e20d7","7037","2015-03-01T06:00:00.000Z","a0758000002kNMyAAM","USD","50","Item Created"
"a064E000004DX02QAG","7049-fddb60bcc67abe4f9e3279dff817d306","7049","2014-06-26T07:00:00.000Z","a0758000002kNHwAAM","USD","20","Item Created"
"a064E000004DX03QAG","7049-fc47ac54f8307efaa4a6160cd81ad9d0","7049","2014-07-21T07:00:00.000Z","a0758000002kNHwAAM","USD","5000","Item Created"
"a064E000004DX04QAG","7049-2cf257c9e2d69175a9e4424020e70324","7049","2014-08-20T07:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DX05QAG","7049-bb380e3d01c47453a6f99f466e3bd76e","7049","2014-09-16T07:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DX06QAG","7049-62a954142dd7603adb8b77468a0b0df8","7049","2014-10-21T07:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DX07QAG","7049-f93b56f83bf5233d2d653d4b210cd7ea","7049","2014-01-14T08:00:00.000Z","a0758000002kNHwAAM","USD","150","Item Created"
"a064E000004DX08QAG","7049-de12e545b906e9b1a660f95824639c32","7049","2014-12-26T08:00:00.000Z","a0758000002kNHyAAM","USD","500","Item Created"
"a064E000004DX09QAG","7049-ff545d714b69e1e1f5076f267b8613d7","7049","2014-12-26T08:00:00.000Z","a0758000002kNHyAAM","USD","10","Item Created"
"a064E000004DX0AQAW","7049-7fa1afc97df96eb851c27f92699b8e22","7049","2014-12-26T08:00:00.000Z","a0758000002kNHyAAM","USD","20","Item Created"
"a064E000004DX0BQAW","7049-d6fe587d2be4b5ee70a372cc5f8e1a43","7049","2015-02-12T08:00:00.000Z","a0758000002kNEdAAM","USD","30","Item Created"
"a064E000004DX0CQAW","7049-6e000e4dfaab35abb606119b2bee4ebb","7049","2015-09-19T07:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DX0DQAW","7049-2d49ddee88b2bfd2ab0c105fd29884d5","7049","2015-08-31T07:00:00.000Z","a0758000002kNKYAA2","USD","500","Item Created"
"a064E000004DX0EQAW","7049-e808432a573d47e8d8b75f6d1612048c","7049","2015-08-20T07:00:00.000Z","a0758000002kNKYAA2","USD","100","Item Created"
"a064E000004DX0FQAW","7051-ec0851b917c894b5fd4b240c5e5429f7","7051","2015-02-08T00:00:00.000Z","a0758000002kNDHAA2","GBP","40","Item Created"
